cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2
0.9999889,0.004704645,0.91750515,-0.39772385,0.021357676,-0.28582284
0.9964383,0.08432507,0.97713363,-0.21262613,-0.010909098,-0.46886462
0.99718255,0.075012825,0.99023604,-0.13940065,-0.035915017,-0.3723158
0.99278086,0.11994214,0.9856389,-0.16886674,-0.14920986,-0.10607949
0.9939313,0.11000276,0.9870157,-0.1606235,0.15689929,0.108148076
0.9918114,0.12771106,0.9769492,-0.21347195,-0.121745,-0.20119129
0.999478,0.032307234,0.9225313,-0.38592225,0.009723744,0.36896676
0.9911206,0.13296616,0.9836276,-0.1802131,-0.01372162,-0.31001666
0.9916645,0.12884681,0.9940802,-0.10864887,-0.068334855,0.17046176
0.999902,0.013997405,0.8973404,-0.44133914,0.06870325,-0.18621726
0.99986327,-0.01653663,0.92646426,-0.37638274,-0.02626638,-0.12665801
0.9993703,0.035483226,0.8833348,-0.46874264,-0.006912268,0.13041143
0.9945248,0.10450119,0.9585051,-0.2850755,0.050101854,0.41879532
0.9986749,0.05146285,0.9630183,-0.26943603,-0.18340605,-0.19285269
0.9999951,0.0031298692,0.9127585,-0.40849954,0.036391698,-0.2523496
0.9968771,0.078968935,0.9460499,-0.3240209,-0.17204292,-0.2065819
0.9991968,0.040071208,0.88676184,-0.4622266,-0.09043875,-0.04904803
0.99698627,0.07757818,0.94488096,-0.3274141,0.17281377,0.20380658
0.9971497,0.07544815,0.91799444,-0.3965933,0.10672602,0.27855924
0.99356407,0.113271594,0.96854806,-0.24882656,-0.14513938,-0.22356145
0.9986105,0.05269847,0.9119096,-0.41039124,-0.033622127,-0.3414658
0.99325496,0.115950994,0.99056226,-0.13706338,-0.14687024,-0.05818749
0.99153507,0.12983929,0.9920112,-0.12615012,-0.042925123,0.25466472
0.99291104,0.118859634,0.9767228,-0.21450551,0.019194737,0.39963353
0.9999131,-0.013182427,0.9242379,-0.3818171,9.0411704e-05,-0.17860435
0.9999983,0.0018681986,0.93448985,-0.35598972,-0.025318736,-0.30720338
0.99990565,-0.013736944,0.92971414,-0.36828193,-0.045476057,-0.15348125
0.9883576,0.15214886,0.98933965,-0.14562659,0.019422676,-0.05789859
0.9988366,0.04822283,0.9644701,-0.26419204,0.042745862,0.43777084
0.99267733,0.12079607,0.9730377,-0.23064592,-0.13412872,-0.21490276
0.994391,0.10576598,0.9773811,-0.21148568,0.17303516,0.15868428
0.99994266,0.010706182,0.9057698,-0.42377004,-0.042171974,0.24073856
0.9999895,-0.0045758886,0.92384386,-0.38276955,0.0051505435,-0.2528316
0.9963905,0.08488805,0.9850968,-0.17200075,0.16630699,0.16529852
0.9999981,-0.0019420636,0.94149303,-0.33703253,0.069118395,0.25412527
0.9902982,0.13895836,0.9903584,-0.13852866,0.031686697,-0.21875133
0.9996595,0.02609363,0.935934,-0.35217544,0.020484108,0.38819692
0.9886345,0.15033899,0.98791176,-0.15501712,-0.015497662,-0.12668134
0.9892619,0.14615348,0.9887889,-0.14932,0.011099718,-0.17778975
0.99390614,0.11022991,0.95981175,-0.28064466,-0.05203059,-0.41207162
0.9975779,0.06955842,0.97271204,-0.23201565,-0.18424644,-0.18903011
0.9895013,0.14452378,0.9870729,-0.16027203,0.08822685,0.078271635
0.995493,0.09483531,0.9779233,-0.20896415,0.0038227346,0.46587718
0.9999982,0.0018940368,0.9063187,-0.42259482,-0.09204552,0.12966277
0.99692523,0.07835891,0.97695535,-0.21344364,-0.18184042,-0.17946145
0.999869,-0.016185403,0.9220001,-0.38718963,0.05513591,-0.010649104
0.9967914,0.080042645,0.9953397,-0.09643078,-0.05705129,-0.25448596
0.9998814,0.015401395,0.8954265,-0.44520932,0.08299785,-0.1457403
0.99794364,0.06409717,0.94971746,-0.31310827,-0.026329052,-0.4610021
0.9940713,0.10873013,0.9972681,-0.07386742,-0.06254922,0.17235936
0.9990489,0.043604746,0.95878017,-0.2841489,-0.040778656,-0.43287113
0.9995155,0.03112529,0.89942163,-0.4370821,0.13354822,0.016803648
0.9903987,0.13824047,0.99017584,-0.13982771,-0.027908579,0.2224706
0.9921614,0.12496325,0.9759222,-0.21811876,-0.041676253,-0.34843996
0.99987894,-0.015558238,0.92531514,-0.37919903,0.049684532,0.06845099
0.99989647,0.014390565,0.9159017,-0.40140265,-0.013218818,0.30744457
0.99551034,0.094652876,0.99860847,-0.05273629,0.024903473,-0.15654902
0.9989119,0.04663617,0.9731758,-0.23006257,0.06552191,0.4011846
0.9999984,-0.0017926227,0.9288658,-0.3704165,-0.010724115,-0.28125232
0.98842484,0.15171143,0.98884654,-0.14893806,0.0018805495,-0.09291551
0.9967581,0.08045697,0.95264465,-0.30408582,-0.030044584,-0.4628536
0.99382776,0.110933945,0.99280775,-0.11971968,0.03746483,-0.35176694
0.99583346,0.09119029,0.99885637,-0.04781186,-0.005670821,-0.1083199
0.99814874,0.06082053,0.98119885,-0.19299962,0.15307279,0.23442775
0.9990772,0.042950857,0.9675219,-0.25278717,-0.1670281,-0.22362714
0.99852127,0.0543628,0.9005445,-0.43476376,-0.05303708,-0.26731896
0.99814224,0.06092631,0.93367547,-0.35812023,-0.17305948,-0.16983631
0.9967245,0.08087217,0.95851254,-0.2850503,0.020567633,0.4820627
0.9971101,0.07597005,0.9927394,-0.12028508,0.061925117,0.29632384
0.9963268,0.08563218,0.94608504,-0.32391834,0.040884864,0.44381142
0.9886562,0.15019624,0.98906636,-0.14747123,0.054398846,0.012597083
0.9967785,0.080203734,0.926224,-0.37697363,0.07440588,0.35872114
0.99967843,0.025358612,0.9234079,-0.38382003,0.16362019,0.07583672
0.9918653,0.12729207,0.9884092,-0.15181321,0.016501596,-0.31506765
0.99537003,0.09611702,0.9559665,-0.293476,-0.03869722,-0.4463119
0.9991003,0.042409442,0.9577606,-0.28756684,-0.17992981,-0.18750684
0.9949908,0.099966526,0.9982754,-0.05870498,-0.04485656,0.1473568
0.99999726,0.0023301963,0.9316098,-0.36346003,0.12578787,0.10158118
0.99963516,0.02700925,0.962547,-0.27111495,0.14261155,0.25125423
1.0,-0.000229671,0.9134301,-0.40699562,-0.038716786,0.23042032
0.99956155,0.02960838,0.8850202,-0.4655526,-0.04363281,0.124999695
0.9998969,-0.014358686,0.91919446,-0.3938039,0.03872967,-0.11846969
0.9994046,0.034502245,0.8819636,-0.47131747,0.015357147,-0.09174389
0.99994546,-0.010443077,0.9152554,-0.40287405,-0.06376844,0.14119056
0.99579287,0.091632605,0.99876857,-0.04961225,-0.036951132,-0.058988728
0.99686706,0.079095595,0.9929941,-0.11816382,-0.031960428,-0.34018713
0.99942696,0.033849712,0.96112454,-0.2761153,0.0576941,0.4015155
0.9955554,0.09417755,0.9980751,-0.062016513,0.018167866,-0.20861977
0.9994428,0.033377696,0.9281617,-0.37217715,0.17204103,0.10433283
0.99504364,0.099439465,0.997114,-0.075918704,-0.030756515,0.25102115
0.999317,0.03695292,0.87966204,-0.47559926,0.009991,0.04207585
0.99914753,0.041282564,0.9645341,-0.26395822,0.17382416,0.20927152
0.9929392,0.1186246,0.99584186,-0.09109872,0.07005191,-0.16817787
0.9963453,0.08541704,0.993924,-0.11006809,-0.1121907,-0.165266
0.9946701,0.10310896,0.96289104,-0.26989034,0.15364634,0.22967598
0.99560356,0.093667164,0.99898547,-0.04503385,-0.025128009,0.05229368
0.99938846,0.034966514,0.880901,-0.47330058,-0.018232206,0.08587119
0.9937285,0.11181939,0.99297637,-0.11831311,0.13294843,0.04421511
0.99555004,0.0942343,0.93622136,-0.35141078,-0.10755394,-0.3243592
0.99762446,0.06888684,0.9847516,-0.1739663,0.151249,0.21713623
0.99701965,0.07714795,0.9209773,-0.38961625,-0.08505593,-0.32594708
0.98957676,0.14400654,0.9881657,-0.15339042,-0.089202225,-0.051593643
0.9993856,0.03504892,0.9155898,-0.40211356,0.16187586,0.07546669
0.9974656,0.07115015,0.98947924,-0.14467487,0.122578815,0.23568292
0.99987364,0.015895102,0.89737,-0.44127896,-0.10518656,0.09220231
0.99997425,0.0071751727,0.94893134,-0.31548265,-0.07860567,-0.29590747
0.99154955,0.12972832,0.9922446,-0.124300614,0.04390821,-0.24546774
0.99942434,0.033926126,0.89223325,-0.45157477,-0.1154435,-0.010210705
0.9915473,0.12974599,0.9932599,-0.11590822,-0.055710945,0.2136546
0.99807847,0.06196311,0.9018232,-0.43210512,0.07450071,0.2621127
0.9983172,0.057989378,0.96067995,-0.27765822,0.031749647,0.4559748
0.99652755,0.08326349,0.98149675,-0.19147888,0.006036057,0.4656702
0.99023294,0.1394229,0.9830028,-0.1835908,-0.09351875,-0.15988936
0.9996175,0.027656106,0.9545529,-0.29804155,0.05133971,0.3935327
0.9960197,0.08913321,0.9626668,-0.27068907,-0.17911166,-0.19653696
0.99166894,0.12881283,0.9941756,-0.107771985,0.07132614,-0.16439523
0.9957559,0.09203366,0.99900454,-0.044608515,0.044427242,0.008104604
0.99568814,0.092763916,0.9430532,-0.33264202,0.06527603,0.4001977
0.9988517,0.047908343,0.90458506,-0.42629316,-0.029024178,-0.30494866
0.99999577,-0.0029087171,0.9203368,-0.39112687,0.1133196,0.0069846287
0.9999965,0.0026455154,0.9229148,-0.38500422,0.12923193,0.037250955
0.99784356,0.06563702,0.9137256,-0.40633178,0.13560326,0.19819961
0.988998,0.14792888,0.98682743,-0.16177635,-0.061727572,-0.10338743
0.9999954,0.0030235243,0.90604705,-0.42317703,0.06833202,-0.18092474
0.9931514,0.11683439,0.99387777,-0.11048518,0.12195022,0.0051882965
0.9956683,0.09297654,0.99895793,-0.04564071,-0.03110764,-0.003736474
0.99624926,0.08652957,0.93472,-0.35538504,0.070679076,0.38211113
0.9988304,0.04835174,0.97386676,-0.22712004,-0.06646179,-0.3978957
0.99222094,0.12448926,0.9946624,-0.10318277,0.09769669,-0.078552105
0.9903788,0.13838285,0.9914566,-0.13043688,-0.042471398,0.1844488
0.9999895,0.0045768977,0.9042389,-0.42702696,0.08453622,-0.14376682
0.9909276,0.13439697,0.9849709,-0.17272015,-0.118819095,-0.11265022
0.9989492,0.045830756,0.8994036,-0.43711922,-0.13417119,-0.08931085
0.9987098,0.05078124,0.93905795,-0.34375882,0.18198189,0.15290134
0.9971278,0.07573772,0.9934027,-0.11467803,-0.060784433,-0.29302865
0.99960864,0.027974576,0.9632653,-0.2685515,0.08295909,0.35704374
0.99995106,-0.009893605,0.9336778,-0.35811415,-0.063540205,-0.1786485
0.9991218,0.041899975,0.93342924,-0.3587616,0.17817874,0.1301959
0.99586713,0.09082196,0.9894691,-0.1447441,-0.0045473427,0.41573146
0.99395335,0.109803244,0.965331,-0.2610289,0.040699974,0.41875264
0.9983391,0.05761125,0.89896023,-0.4380302,-0.08190131,-0.22113739
0.9956582,0.09308469,0.9985433,-0.053956106,-0.013144915,0.16295652
0.99987775,0.01563554,0.90536135,-0.42464203,0.12953937,-0.030978832
0.9947615,0.102222644,0.99490476,-0.100819245,0.12184961,0.058621075
0.997196,0.07483375,0.9446375,-0.32811582,-0.03409605,-0.4486372
0.99558616,0.093852155,0.9922937,-0.12390795,-0.010621913,0.38180205
0.99755317,0.069912314,0.93983525,-0.34162796,-0.17369005,-0.19027112
0.99997425,0.007175478,0.92836225,-0.3716767,0.008739238,0.31814814
0.9999595,-0.008995214,0.92518604,-0.37951392,0.09323712,0.04746945
0.9985765,0.053337917,0.9335111,-0.3585485,-0.025819171,-0.42163852
0.9954835,0.0949345,0.9839439,-0.17847797,-0.17203516,-0.14491355
0.99247074,0.12248182,0.98122275,-0.19287786,0.0074345823,0.3808686
0.99624354,0.0865954,0.9285119,-0.37130257,-0.11276636,-0.30174807
0.9949891,0.09998345,0.9947058,-0.10276389,0.025895601,-0.33559927
0.9983948,0.056637548,0.98297405,-0.18374448,0.12559108,0.2806222
0.9999763,0.006891388,0.9486819,-0.31623194,-0.10841445,-0.23967588
0.9964282,0.084444605,0.9940312,-0.109096475,0.008348181,0.35351327
0.9982073,0.05985154,0.9764622,-0.21568865,0.044839825,0.42903623
0.9994378,0.033527087,0.95239186,-0.30487663,-0.17430139,-0.17775533
0.999987,-0.0050996197,0.93824685,-0.34596664,-0.08018629,-0.20171978
0.999409,0.034375187,0.9623345,-0.27186817,-0.16221713,-0.22124818
0.9976056,0.06915983,0.99025077,-0.13929601,0.09367613,0.28260633
