l_tor,l_tor,l_tor,l_tor,l_tor,l_tor,no_tor,no_tor,no_tor,no_tor,no_tor,no_tor,r_tor,r_tor,r_tor,r_tor,r_tor,r_tor
0.07847572,0.41615662,0.28556556,0.44458652,0.4350499,0.39122063,0.029839106,0.124320805,0.09042624,0.13075337,0.1291391,0.11870866,0.06987579,0.34766677,0.24158317,0.37017095,0.3629352,0.32831776
0.81239843,0.1821693,0.23694822,0.23759663,0.27082023,0.2988761,0.26240003,0.05752132,0.075265124,0.074872844,0.08581831,0.09463687,0.6699202,0.14960307,0.19475295,0.19503282,0.22257519,0.24552378
0.51817626,0.49020928,0.40895087,0.560154,0.49913138,0.5491744,0.14800984,0.1453068,0.13367459,0.16327539,0.1465025,0.16422482,0.4277776,0.40841323,0.34788162,0.4651239,0.41509974,0.45849386
0.43383905,0.46411592,0.3846206,0.5393114,0.48164353,0.5332831,0.12377551,0.13819867,0.12532923,0.15784661,0.14201418,0.15982497,0.35784566,0.38683808,0.32673442,0.44797957,0.40073588,0.4452029
0.48191473,0.46628875,0.27631733,0.48430908,0.50857735,0.536675,0.1461298,0.14272484,0.08828341,0.14697506,0.15534069,0.16394544,0.39992055,0.38810003,0.232137,0.40247786,0.42319775,0.44653782
6.052681,0.34374842,5.5674534,2.1689594,0.46186393,0.3959617,2.0675235,0.11454293,1.8966082,0.740723,0.15897492,0.13232225,4.9301558,0.27867284,4.5318546,1.766569,0.37684453,0.32118726
0.13321353,0.22840068,0.07066227,0.24891534,0.23521757,0.28002608,0.051425476,0.087815836,0.027677666,0.09574569,0.090374485,0.10767399,0.10493513,0.17989817,0.055876493,0.19606647,0.185241,0.22059642
3.7797084,0.85477436,1.5781565,0.96904856,0.81218195,1.4278268,1.1783861,0.26482636,0.49127218,0.3005549,0.25167844,0.44427437,3.1613026,0.7144042,1.3201089,0.8099743,0.6788769,1.1942823
0.15569232,0.20596007,0.6784839,0.24633953,0.22985393,0.30143857,0.05031158,0.06741823,0.220225,0.079711035,0.07471039,0.09898199,0.12743741,0.16971484,0.55870795,0.20258799,0.18915561,0.24861223
0.00782764,0.14834958,0.25164098,0.21654916,0.14569469,0.08943998,0.0044739805,0.07368799,0.12416561,0.10721814,0.07242501,0.044173468,0.005636994,0.10431274,0.17685829,0.1522008,0.10245277,0.062882274
2.7166386,0.8923588,1.1538037,0.7671851,0.6896527,0.80480117,0.8679662,0.28393427,0.3717683,0.24270262,0.21803473,0.2547239,2.2494984,0.7386449,0.9570271,0.63445836,0.57032317,0.66569984
1.9930826,0.20915326,3.1835387,0.26404652,0.21849325,0.27852583,0.63326186,0.06561846,1.0147759,0.08241888,0.06821354,0.090165414,1.6477952,0.1725434,2.633721,0.21759751,0.180133,0.23110628
0.19721046,0.38624072,0.2253539,0.3554963,0.39537954,0.4254119,0.06351364,0.11647664,0.07147329,0.105869055,0.11868164,0.12943897,0.16760285,0.32273495,0.19023173,0.2962458,0.33002526,0.3564711
0.34529424,0.48252034,0.3637746,0.550735,0.5039093,0.46838492,0.09395808,0.14195949,0.118949935,0.16013765,0.14693928,0.14054635,0.28237987,0.40172014,0.30983353,0.45740825,0.4187711,0.39174694
0.4928261,0.21185619,1.1111279,0.3402022,0.3013276,0.12468525,0.15257818,0.066881664,0.3479858,0.1063087,0.094179146,0.040366363,0.40652016,0.17539,0.91929996,0.28121042,0.24906665,0.103646874
0.37841272,0.41205186,0.37150103,0.46936148,0.43664673,0.5139352,0.11356889,0.12558776,0.11911912,0.14112522,0.13187107,0.15650804,0.3138375,0.3434199,0.3127166,0.3902097,0.3633631,0.42837
4.138922,0.3125731,6.8907723,0.2963761,0.5375737,1.6770315,1.285897,0.09599191,2.1442068,0.09278185,0.16761565,0.51937956,3.417851,0.25780505,5.692523,0.24491362,0.44407526,1.3844562
0.95847654,0.14407815,0.21034557,0.12260327,0.13958445,0.10152067,0.30344096,0.044383634,0.066325404,0.037785098,0.042986795,0.030953448,0.7971022,0.11933588,0.17497385,0.10149951,0.115616694,0.08402166
0.2032781,0.46797538,0.38733876,0.53252983,0.48198682,0.39002743,0.05305644,0.13845861,0.12270987,0.15597588,0.14165017,0.118178286,0.16468698,0.39022487,0.32783702,0.4430825,0.40131277,0.3271639
6.869258,1.0515122,2.8284333,1.6974754,1.0869098,2.0066092,2.1477098,0.32712245,0.8838943,0.52926236,0.33822775,0.62613595,5.7387686,0.8779168,2.36321,1.417625,0.90751886,1.6761861
0.11320722,0.07160939,0.15556931,0.13140076,0.06876143,0.12769762,0.07058328,0.044266246,0.09577123,0.081190735,0.042573653,0.07842575,0.06795891,0.042940337,0.09328649,0.07877885,0.041235253,0.07656763
2.6275463,0.034420118,0.35079455,0.25784132,0.05257462,0.21363832,0.82304364,0.01244048,0.11086903,0.08212379,0.014933564,0.06836675,2.1975586,0.02940628,0.2935149,0.2161568,0.043467276,0.17907417
0.11226942,0.1215121,0.28937957,0.23023757,0.13040966,0.18609089,0.04796281,0.051127147,0.12061075,0.09630456,0.05483426,0.078118905,0.08671293,0.0936623,0.22281127,0.17731741,0.100510776,0.1433997
2.5577574,0.6899979,0.8304259,1.1786989,0.1830562,1.1638768,0.8517282,0.22954832,0.276958,0.3923084,0.060543824,0.38738048,2.093361,0.5643888,0.6797726,0.9642864,0.14948167,0.952079
0.067635335,0.14622375,0.46217054,0.19666134,0.11368705,0.20263556,0.026204627,0.06062431,0.19043197,0.0814185,0.047307704,0.08392158,0.05164682,0.112612754,0.35563287,0.15141636,0.08759867,0.15604559
0.6039001,0.653429,0.32794875,0.8210218,0.66805893,0.3226037,0.1528452,0.18575978,0.11550325,0.22823581,0.18761878,0.09618881,0.4876656,0.54164094,0.28639865,0.6772034,0.5522741,0.27045336
0.65230703,0.094164595,0.30578777,0.2114801,0.22368927,0.18107311,0.20751685,0.028192006,0.097583115,0.06411242,0.068388656,0.054863285,0.5428961,0.07760805,0.25481564,0.17454597,0.18496408,0.14944437
0.9026484,0.185012,1.84794,0.43781137,0.29412147,0.1741251,0.2748452,0.057647154,0.5684769,0.13437432,0.09050557,0.05166825,0.7477637,0.15380765,1.5343915,0.36319184,0.24404044,0.14379701
0.10705303,0.12052616,0.34088576,0.256023,0.12256959,0.19322968,0.043944918,0.048438855,0.13547198,0.10214388,0.04926866,0.077465564,0.084010355,0.0943262,0.26641312,0.20015588,0.0959257,0.15117279
0.99367845,0.18791673,0.18147442,0.09043053,0.24902402,0.23181237,0.32219353,0.060276385,0.05870125,0.028657239,0.0800602,0.07444444,0.8198286,0.15467943,0.1496428,0.07420453,0.20513788,0.19079621
0.04398781,0.41019818,0.20581035,0.18288246,0.40775132,0.58826774,0.015285604,0.12701783,0.06579463,0.056736536,0.12615727,0.18250643,0.036680922,0.34181154,0.17235811,0.15233475,0.33971262,0.49046722
0.21984097,0.24057999,0.0847439,0.30106443,0.24386665,0.3531554,0.073573746,0.07942483,0.031003691,0.09895002,0.08014123,0.11637473,0.18018775,0.19641513,0.0704242,0.24563968,0.1989377,0.28827703
0.47760135,0.18528646,0.9613837,0.34377196,0.2789634,0.23046905,0.1536587,0.06052099,0.30967006,0.11069518,0.09013389,0.07576779,0.3928609,0.15287945,0.79209906,0.28307402,0.22979946,0.19040073
0.45075038,0.5552004,0.35391822,0.6518894,0.57717276,0.42348891,0.117905825,0.16049503,0.11904187,0.18553661,0.16522512,0.12628536,0.3662259,0.46131778,0.3044037,0.5398619,0.47859234,0.35447624
0.7646048,0.37692195,0.77188313,0.25231236,0.34735936,0.8065506,0.233921,0.11525398,0.23063737,0.07662738,0.105691954,0.24617843,0.63765484,0.3139044,0.6406648,0.20975271,0.2889697,0.67180806
0.9230841,0.16662616,0.26003125,0.11707157,0.19423299,0.13511308,0.28987962,0.05066839,0.08041861,0.03529181,0.05947834,0.04088139,0.77189976,0.13862598,0.21703665,0.09723338,0.16184326,0.112395115
0.07260745,0.07043268,0.5145996,0.27934617,0.08446569,0.17235394,0.029489718,0.03035044,0.2173438,0.118433975,0.036265135,0.073433794,0.05524621,0.054020565,0.39364922,0.21376926,0.064751476,0.13199782
1.2383313,0.13482459,0.5884144,0.11812342,0.21858501,0.17962627,0.4505862,0.048760787,0.21504498,0.041955587,0.0788828,0.065042794,0.9980913,0.108631864,0.4745198,0.09496617,0.17605126,0.14473647
0.22262523,0.40040982,0.25784454,0.31815508,0.35455516,0.55216116,0.071431,0.124854386,0.08305086,0.09943628,0.110654235,0.17264521,0.1849265,0.3321665,0.21499914,0.2639314,0.29410222,0.45831612
0.05653362,0.39232677,0.35402584,0.26046908,0.39268434,0.50608927,0.017610382,0.12058325,0.11050558,0.07985512,0.120610125,0.15626004,0.04662627,0.32749867,0.29633945,0.21726201,0.32775742,0.42295802
0.46948352,0.58048403,0.5532135,0.6505432,0.58463365,0.25651693,0.1266325,0.16975017,0.17131145,0.18804264,0.1700652,0.0792211,0.3839111,0.48373622,0.46711177,0.5407116,0.48660013,0.21675634
1.0096047,0.0974904,0.19469266,0.13672957,0.22178613,0.07664825,0.35339004,0.033494346,0.06733834,0.04695372,0.0767376,0.025969304,0.81497455,0.078391515,0.15683202,0.10994017,0.17862777,0.06143751
0.36873895,0.32808998,0.41444767,0.39797828,0.32965118,0.27312663,0.18701169,0.16756111,0.20987093,0.20274672,0.16854706,0.13974348,0.25366467,0.22589654,0.28517023,0.27393964,0.22699228,0.18804115
22.552132,4.9793515,9.654948,3.6055064,2.2459702,3.8365262,7.0514917,1.5552717,3.0226548,1.1236811,0.6991279,1.1967812,18.822113,4.15522,8.060389,3.0076048,1.8732262,3.20091
1.0981667,0.6948748,1.0168407,0.65233254,0.67991114,0.16339236,0.3139369,0.20540597,0.3032203,0.19186465,0.20082161,0.05276188,0.9089185,0.5796257,0.84984994,0.54352105,0.56702304,0.13941662
0.17067482,0.21014273,0.718195,0.3021091,0.25379744,0.2441748,0.05330435,0.06722042,0.2281877,0.095687054,0.08057517,0.078616485,0.14014746,0.17371687,0.5934258,0.24935427,0.20953296,0.20212209
0.32889423,0.40609622,0.37839627,0.44854552,0.40902734,0.4999541,0.098526165,0.12335636,0.12083194,0.13530499,0.12336071,0.15274313,0.27252448,0.33809078,0.31807113,0.3729499,0.34006453,0.41678262
0.064948775,0.2064878,0.68447375,0.2452274,0.2268869,0.2841723,0.019918699,0.0659076,0.21636693,0.077153325,0.07198717,0.09115767,0.05280775,0.17086457,0.56595224,0.20244199,0.18753722,0.23544247
1.6848198,0.079432264,2.9901552,0.93452096,0.12945533,0.60304016,0.51668906,0.023082137,0.920396,0.2875033,0.04080695,0.18305373,1.3975606,0.0655216,2.4825616,0.77565694,0.107697755,0.49968094
0.6850082,0.14885925,0.39282358,0.06735659,0.20897228,0.16468313,0.21713926,0.046416234,0.124668166,0.02088315,0.065439485,0.051388375,0.56943756,0.12338967,0.32661197,0.055719823,0.17339337,0.13651848
0.48306918,0.04325997,1.0826342,0.36045754,0.091746934,0.15020412,0.21405259,0.018581765,0.48214555,0.161062,0.040146075,0.0674215,0.35877132,0.032008372,0.80466974,0.26799706,0.06803952,0.11176825
0.17771035,0.2052966,0.02412998,0.23253304,0.24536338,0.1993964,0.07557073,0.08695897,0.009546451,0.09847219,0.10384068,0.084272295,0.13526124,0.15618147,0.018150143,0.17688799,0.18663462,0.1516919
1.2884431,0.7539291,1.1412995,0.66199243,0.70880264,0.13431528,0.36951682,0.22289735,0.3392992,0.19480331,0.2096113,0.044366132,1.0671517,0.62886554,0.9531504,0.5516067,0.59124655,0.11530453
0.014553174,0.369805,0.21891169,0.37987912,0.34083548,0.46685255,0.005523784,0.11283385,0.07022461,0.115425,0.103591196,0.14315331,0.013213068,0.3079198,0.18397516,0.3160119,0.28353214,0.3892197
0.6180669,0.17452557,0.3594331,0.15969962,0.18048745,0.16581598,0.19636217,0.05431126,0.11384158,0.049781255,0.056228872,0.051572107,0.5135418,0.144526,0.2985968,0.13223061,0.14950308,0.13733211
0.82306653,0.16273831,0.114534,0.16276276,0.26300618,0.19354825,0.2716598,0.052983552,0.03729361,0.052757725,0.085920006,0.062937036,0.67382264,0.13284548,0.09351928,0.13272862,0.21489191,0.15791246
1.766201,0.71258193,0.16350853,0.81832945,0.47485083,1.0136425,0.59065515,0.23854838,0.05560589,0.27356863,0.15839946,0.33928055,1.4392292,0.5803945,0.13407713,0.6662875,0.3863935,0.8254059
0.071505465,0.3649364,0.1744789,0.43045023,0.40485018,0.46861193,0.025949584,0.11000309,0.057873752,0.12792999,0.12094721,0.14212127,0.06263616,0.30450478,0.14844099,0.35815758,0.3372144,0.39172322
0.05175811,0.3392668,0.1148355,0.40614223,0.3875008,0.49665916,0.018178876,0.10355668,0.039598662,0.12251274,0.11726082,0.15172656,0.04489942,0.28257215,0.09790987,0.33753294,0.32224637,0.41389462
0.5271659,0.25749058,0.032080337,0.341605,0.34778807,0.3124771,0.17106378,0.07642935,0.012973428,0.10135147,0.103798136,0.09318516,0.44452003,0.21354271,0.028701901,0.28324002,0.28869182,0.25941122
0.0541939,0.39620262,0.34409225,0.4147898,0.39127833,0.4254222,0.013830202,0.119689286,0.10755241,0.12466436,0.11778545,0.12986585,0.04325936,0.33056247,0.28905556,0.34566253,0.32617283,0.35587847
2.2172859,0.4390065,1.6394639,0.541981,0.3503414,0.7567034,0.7028779,0.13829796,0.5138938,0.17009816,0.11013829,0.23858148,1.8323185,0.36227995,1.352371,0.4473981,0.28899416,0.62467074
46.95209,10.006687,11.055232,8.830543,8.918245,6.7771983,16.10866,3.433441,3.7931044,3.0293663,3.0603118,2.3251574,38.157616,8.132095,8.986318,7.1765,7.2475696,5.5073767
0.6916654,0.71209526,0.6225187,0.81881666,0.67956793,0.09220001,0.18428433,0.20560801,0.1932514,0.23215789,0.19488871,0.031893935,0.56474715,0.59257877,0.52716273,0.678586,0.56458914,0.08043426
0.021200389,0.36849746,0.19880107,0.44399133,0.41327876,0.46859622,0.011070333,0.110970646,0.06560171,0.1317538,0.12329361,0.14197752,0.020816617,0.30742162,0.1689724,0.36932728,0.34415552,0.39161897
1.6960762,0.25571692,0.4487133,0.16822192,0.12551238,0.18162042,0.5772959,0.08673551,0.14446878,0.0575331,0.042919055,0.060692746,1.3874407,0.20908631,0.36432946,0.13776353,0.1028282,0.14819983
0.14389403,0.2079719,0.008151732,0.24273598,0.24204968,0.23868531,0.05933097,0.08512127,0.0039877295,0.09929566,0.09898039,0.09753493,0.11130499,0.16076331,0.0065279603,0.18761449,0.1870728,0.18450376
0.2508201,0.23595668,0.018183872,0.25738907,0.26406494,0.34037933,0.08840177,0.08271925,0.00696373,0.09025172,0.09240177,0.119349696,0.20214278,0.19015938,0.014958091,0.20743835,0.21272743,0.27431828
0.8162268,0.17987056,0.15256067,0.29083762,0.3608483,0.3161084,0.25906178,0.053234544,0.0451456,0.08597643,0.10878953,0.09482015,0.68485177,0.149046,0.12594195,0.2408648,0.29993913,0.26252538
6.694518,1.4141151,0.025115192,0.2646685,1.3480668,2.4828334,2.101636,0.4454615,0.008240156,0.08243099,0.42481396,0.7812165,5.5840507,1.1799664,0.021206863,0.22043096,1.124903,2.0712996
1.4037237,0.17887689,0.5048418,0.0002136007,0.24683002,0.27927786,0.45157698,0.056924723,0.16237414,0.0006260257,0.07873064,0.08917859,1.1614783,0.14767055,0.417669,0.00052752346,0.2039445,0.23065019
0.7518631,0.7053478,0.64976114,0.8040283,0.68848544,0.11693019,0.20314772,0.20375173,0.20122468,0.22896408,0.19768625,0.03902956,0.6157125,0.5868126,0.5495685,0.66676545,0.5719738,0.100916386
0.07821667,0.47913978,0.41595337,0.49526778,0.4822521,0.32201886,0.014874043,0.1421792,0.12880567,0.14478375,0.14246574,0.09828392,0.05969582,0.40022507,0.35077244,0.41234154,0.4024038,0.27111927
0.6197758,0.45240188,0.64986444,0.43837333,0.44922203,0.54388803,0.18916121,0.13818789,0.20015246,0.13372347,0.13727756,0.1677606,0.51672137,0.3778429,0.54363,0.36596438,0.37523422,0.45521098
1.5561941,0.013220854,0.55515254,0.056349874,0.27029726,0.14672595,0.5105194,0.00383576,0.1810655,0.017536264,0.08767818,0.047280096,1.2755071,0.010519981,0.45445895,0.045618907,0.22103976,0.11967562
0.5332187,0.3250901,0.2907425,0.48276842,0.2560232,0.5414525,0.18824002,0.11441943,0.10295655,0.17015898,0.08999799,0.19082962,0.43012685,0.2618947,0.23458931,0.3890579,0.20619217,0.43634024
1.053581,0.14786512,0.14263241,0.056503147,0.2532857,0.10425993,0.35295343,0.04898337,0.047512755,0.018323172,0.08424213,0.034309834,0.8600236,0.12037362,0.116314225,0.04573463,0.20643696,0.08468669
1.1915908,0.17648602,0.6486945,0.23992902,0.27998114,0.37672952,0.38020992,0.0549658,0.20515631,0.07456358,0.08764883,0.11816284,0.9865023,0.145473,0.53611016,0.19766256,0.23102683,0.3108674
0.01916007,0.11242444,0.3230885,0.22149542,0.10974502,0.1562469,0.009641457,0.051969822,0.1479632,0.10178795,0.050757058,0.07191396,0.014260665,0.08260856,0.2371745,0.16262376,0.080644265,0.11476903
0.8035743,0.5374168,0.83960176,0.5007955,0.51724744,0.41401047,0.23680505,0.16192761,0.25398785,0.15044668,0.1560075,0.12760547,0.6672122,0.4487501,0.701639,0.41787225,0.43201816,0.34754312
1.0211717,0.8217268,0.78723204,0.92385536,0.7662846,0.033934027,0.27792913,0.23636906,0.24114455,0.26160643,0.21911445,0.0039837062,0.83803225,0.6833379,0.66466343,0.76555645,0.6363183,0.024299726
0.33391136,0.52012074,0.38503736,0.6052145,0.54019654,0.38517207,0.08732814,0.15187362,0.12491655,0.1744505,0.15642163,0.116079934,0.27109325,0.43295234,0.32817653,0.50238097,0.44885212,0.32309088
0.920043,0.24530013,1.5770612,0.29085603,0.27940756,0.058202356,0.292193,0.078953,0.5031855,0.09283878,0.08915345,0.019957565,0.75657713,0.2021689,1.2987686,0.23940441,0.22995993,0.04840359
2.0807476,0.14859053,1.6581409,0.21643808,0.29147124,0.5418894,0.66192424,0.04610811,0.5253313,0.067035824,0.09121138,0.1704964,1.7230965,0.12250061,1.3720155,0.17834246,0.2406939,0.44779077
0.7757174,0.34776956,0.95615256,0.33797067,0.36751023,0.83109784,0.23855023,0.10726902,0.28858426,0.10345981,0.11262651,0.2554642,0.64501375,0.28893355,0.79192764,0.28037423,0.30497003,0.6903663
0.038449362,0.13067986,0.26088864,0.20917891,0.12709069,0.13074893,0.019000757,0.06255843,0.12400811,0.09975007,0.060884632,0.062350318,0.027753111,0.093848325,0.18724853,0.15014209,0.09127714,0.093882345
0.112459145,0.41693142,0.26993623,0.51409346,0.46203452,0.45548713,0.025656622,0.123871624,0.088940054,0.14997602,0.13584726,0.13698378,0.088705644,0.3476857,0.23017949,0.42710683,0.38449806,0.38103446
0.32146147,0.14310849,0.8735693,0.15418361,0.111227855,0.18167469,0.12172407,0.055609956,0.3369463,0.059904806,0.04333452,0.07077308,0.25237238,0.112733215,0.6873604,0.12144549,0.08765132,0.14315666
1.0152966,0.5452082,0.71960366,0.42850643,0.50788367,0.7267226,0.3137834,0.16755778,0.22229402,0.13132317,0.15620741,0.22495118,0.84868336,0.45577797,0.60217816,0.35799706,0.4247065,0.60842186
3.1773708,0.30056563,1.3985723,0.68234694,0.22315118,0.09583795,0.999106,0.09304257,0.43986526,0.21579278,0.0687279,0.02874887,2.6475856,0.24987578,1.1650131,0.5689851,0.18537498,0.07942495
0.09909041,0.056476828,0.7363441,0.42311215,0.033169,0.1438742,0.0335543,0.02113809,0.26617828,0.1536117,0.012749767,0.05305177,0.07866342,0.04542752,0.5892799,0.33878878,0.026783988,0.115452915
0.50974476,0.18563153,0.24061917,0.12476803,0.3239781,0.7350758,0.25333834,0.09209998,0.118539184,0.062145308,0.1605422,0.3640041,0.35697144,0.12994605,0.16838619,0.08738286,0.22677672,0.51456165
6.419172,1.2025242,10.430976,1.0894222,0.76301,3.046336,1.9855353,0.3707717,3.2293532,0.33784315,0.23682481,0.9404057,5.3068852,0.9938675,8.62552,0.9009266,0.63103026,2.5179996
0.6815902,0.4954054,0.74483013,0.458225,0.47400475,0.48414654,0.20375296,0.15021048,0.22704275,0.13858673,0.14390016,0.14908706,0.5669418,0.41383684,0.6228483,0.38253546,0.396092,0.40585938
0.2180948,0.21638617,0.8255157,0.34229589,0.26996818,0.19112386,0.0664894,0.06793975,0.2574134,0.106326,0.08409847,0.060777865,0.17963764,0.17940001,0.6841087,0.28332233,0.22352444,0.15883121
3.323226,0.4776361,2.078825,1.3301344,0.5191843,0.38623697,1.1134683,0.16038463,0.6948675,0.44488984,0.17397152,0.13006942,2.7262385,0.39197183,1.7048798,1.0910164,0.4259603,0.3170498
0.37879777,0.34874004,0.220191,0.47504008,0.23553887,0.5533767,0.12731987,0.11732185,0.07463835,0.15983969,0.07901077,0.18627176,0.3089396,0.28401837,0.17970446,0.3869195,0.19167592,0.45071375
0.71060187,0.26819128,0.57565767,0.047601968,0.47909796,0.28486878,0.2707967,0.10239869,0.21770734,0.018801823,0.182397,0.10888113,0.5608928,0.21176721,0.45383373,0.037776798,0.37812626,0.22498257
3.4032063,0.0134625435,5.8148885,0.6306282,0.24800916,1.5774562,1.0386417,0.0031069666,1.7804078,0.19305024,0.07622262,0.48054552,2.8232563,0.010864049,4.827361,0.5233099,0.205827,1.3085301
0.013705671,0.41880968,0.40929532,0.34140325,0.4159915,0.4001872,0.007892048,0.12657246,0.12594591,0.10235414,0.1255791,0.12250176,0.014140185,0.35004398,0.3433377,0.2848489,0.34759337,0.33567414
2.3410087,0.3545009,2.7655005,0.30739245,0.37258595,0.006709218,0.7716093,0.118091874,0.90878236,0.101958185,0.12307874,4.0501356e-05,1.9154451,0.29047912,2.2626753,0.25169605,0.30492,0.00479123
0.05188927,0.14091918,0.41042313,0.1831113,0.13343953,0.1989724,0.020336665,0.05992296,0.17352991,0.077768356,0.05680693,0.08449602,0.039110824,0.107256114,0.31216478,0.13933942,0.101577,0.15142624
0.08930589,0.21350718,0.21610484,0.2900861,0.25705823,0.04310079,0.04350184,0.10572762,0.10639543,0.14352125,0.12741981,0.021824598,0.06228769,0.14925724,0.15102264,0.20276034,0.17971516,0.0301513
1.0580435,0.47688997,0.73136467,0.4985014,0.48576123,0.6882093,0.32927415,0.14703424,0.22762088,0.15382303,0.14981014,0.2134158,0.8834022,0.39790684,0.61126274,0.4159117,0.40532315,0.57486475
0.39123398,0.4544428,0.597864,0.44591048,0.4615187,0.410232,0.11445248,0.13724878,0.18249136,0.13419092,0.1392716,0.1260112,0.32396746,0.37949824,0.50035083,0.37204504,0.38532487,0.34397545
1.4729478,0.5102659,0.82141197,0.5593446,0.5312314,0.7844075,0.4619558,0.15847966,0.25764588,0.17407814,0.16508244,0.24457529,1.2275661,0.4248587,0.6850451,0.46578062,0.44232154,0.65356684
2.3166199,0.80315673,1.1205612,0.7114383,0.61240596,0.75927746,0.7278839,0.2512612,0.35525104,0.22085176,0.19006343,0.2363972,1.9262443,0.66757536,0.93362117,0.5905767,0.50840974,0.63067377
0.9082854,0.6972248,0.50100917,0.73793346,0.74976194,0.9543946,0.46320823,0.3569086,0.25420406,0.37720132,0.38406396,0.4887099,0.62305343,0.4784782,0.34359083,0.5063372,0.5145606,0.6549347
2.105477,0.44975856,3.0389788,0.23603146,0.38801503,1.5643883,0.64473885,0.13838974,0.924973,0.07233817,0.11889364,0.4794373,1.7488288,0.3736189,2.5209332,0.19581328,0.3220367,1.2991245
1.026913,0.13662004,0.31884623,0.16425905,0.27417415,0.2581396,0.33276573,0.043507114,0.10246416,0.05205214,0.08776094,0.08251084,0.8453293,0.1120615,0.2620142,0.13458413,0.22518593,0.2118403
0.086136766,0.115325525,0.30479565,0.23110351,0.12835108,0.1820201,0.03755321,0.049271014,0.12891695,0.09810277,0.054766428,0.077538475,0.06619618,0.08838464,0.23331758,0.1769537,0.09835056,0.13945046
0.47903857,0.44400075,0.616212,0.42945427,0.444741,0.4818393,0.14407182,0.13505235,0.18908352,0.13034315,0.13529325,0.14832416,0.39842767,0.3708079,0.51551944,0.3584416,0.37143707,0.4035012
0.78626615,0.1761212,0.16362341,0.20934755,0.26854467,0.26260817,0.25530955,0.056196716,0.05232749,0.06658699,0.08596565,0.083891764,0.64691097,0.14441869,0.13421214,0.1715442,0.22038086,0.21533963
0.19906351,0.2360248,0.03204614,0.22949603,0.23926726,0.2853872,0.075742155,0.089640826,0.012746517,0.08732212,0.09083264,0.108503714,0.15742055,0.1866612,0.025587961,0.18154874,0.18921143,0.22575364
0.26606402,0.4215563,0.32346863,0.5057,0.45835003,0.5006234,0.07401189,0.1260669,0.10549958,0.14867996,0.13572651,0.15054652,0.2181123,0.35147256,0.27461666,0.42021978,0.38146436,0.41800684
0.031463504,0.124302775,0.33560216,0.22470446,0.113577165,0.116436854,0.014391333,0.060304157,0.16136274,0.10845582,0.055186514,0.056151625,0.022218876,0.088504255,0.2387566,0.15988675,0.08087998,0.0828785
0.24582191,0.37301534,0.27257246,0.4296671,0.4122588,0.49881452,0.07483755,0.11493729,0.08844477,0.1308867,0.12594758,0.15334378,0.20344208,0.31029278,0.22893834,0.35670263,0.34246093,0.41487446
0.22568151,0.38846046,0.3056308,0.4602225,0.42868358,0.4952705,0.06532173,0.117740095,0.09876697,0.13751003,0.1287351,0.15028271,0.18592149,0.3238443,0.25806114,0.38264322,0.3568042,0.41310102
