cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2
0.99938226,0.03514377,0.89391965,-0.44822726,0.07390038,-0.149039
0.9983373,0.057641998,0.9736849,-0.22789851,0.17503856,0.15040837
0.99986583,-0.016381081,0.93668157,-0.35018224,0.066908956,0.038466495
0.99361783,0.11279873,0.95901364,-0.2833599,0.14823446,0.18478015
0.9915385,0.12981267,0.9684845,-0.2490737,-0.038621854,-0.32138845
0.9901572,0.13995974,0.9741066,-0.22608912,0.060784798,0.2224315
0.997873,0.065187775,0.99341,-0.11461477,0.10019683,0.18613255
0.9997963,0.020183528,0.9614288,-0.27505392,0.03270809,0.37926063
0.9911187,0.13297987,0.9723724,-0.23343489,0.107893534,0.17255862
0.9944933,0.104800396,0.9873034,-0.15884605,-0.15714112,-0.040573202
0.9997709,-0.021406138,0.93482584,-0.35510647,0.025089892,-0.0072513255
0.99803567,0.06264784,0.98999274,-0.14111814,0.13610113,0.1654354
0.9967179,0.08095354,0.99828607,-0.05852275,-0.066534474,-0.00062348467
0.9994646,0.03271889,0.9753206,-0.22079347,-0.098411724,-0.2893947
0.9961603,0.08754771,0.9623007,-0.2719878,-0.19637235,-0.11548975
0.9974272,0.07168619,0.9210162,-0.38952428,0.027651813,0.35504302
0.9938638,0.110610574,0.9932872,-0.1156742,-0.12851425,0.07528211
0.9963079,0.08585214,0.94569474,-0.32505602,0.019615877,0.42163455
0.9980096,0.06306206,0.98672897,-0.16237599,-0.0070868465,-0.40947846
0.9941539,0.10797233,0.9811707,-0.1931425,-0.16167769,-0.08065432
0.99855155,0.053803813,0.8812763,-0.47260132,-0.025849748,-0.06900191
0.99822295,0.059590157,0.9611947,-0.27587083,0.008143283,-0.47707102
0.99835837,0.057276614,0.9910105,-0.1337841,-0.076038085,-0.27042207
0.9997928,-0.020356456,0.9340059,-0.35725746,-0.027891044,0.036799673
0.9967035,0.08113049,0.93756163,-0.34781912,0.02373022,0.40474007
0.9884924,0.15127043,0.98451215,-0.1753164,0.0036210269,0.040339466
0.9922314,0.12440557,0.98819214,-0.15321977,-0.062296182,0.31866306
0.9999117,0.013287378,0.9112607,-0.41182995,0.093760334,-0.15995651
0.9998179,-0.01908195,0.9357244,-0.35273197,0.0151343485,0.08243194
0.9982418,0.05927334,0.98252714,-0.18611948,-0.00798546,-0.429873
0.9908546,0.13493371,0.9828122,-0.18460815,-0.030950641,0.3066501
0.9989514,0.04578408,0.9756551,-0.21931073,0.024801308,0.41961277
0.99888146,0.047284443,0.88614136,-0.4634151,0.06619524,-0.02612348
0.99834853,0.057447698,0.94701505,-0.32118914,-0.005117045,0.45210814
0.9993516,0.036004435,0.8986245,-0.43871862,-0.10887364,0.058917873
0.9977551,0.06696845,0.9951106,-0.09876741,-0.07565214,-0.19676723
0.99999464,0.0032673874,0.9515119,-0.30761182,0.10547374,0.17620009
0.99018687,0.13974954,0.9883561,-0.1521585,0.09310702,-0.13564001
0.99773884,0.06720995,0.91302407,-0.4079057,0.027297335,0.32331958
0.9943172,0.10645826,0.94430786,-0.3290633,-0.088076144,-0.30421826
0.99250686,0.12218874,0.9904263,-0.13804233,-0.12696713,0.061896343
0.998774,0.04950226,0.98147666,-0.19158159,-0.13900009,-0.2088791
0.98984504,0.14215045,0.9874769,-0.15776373,-0.069727585,0.13107422
0.99928087,0.037918307,0.91621995,-0.40067562,0.027495353,-0.34722826
0.9985731,0.053401664,0.93908995,-0.3436715,-0.0074824435,0.43549174
0.9985431,0.05396047,0.8907538,-0.45448613,0.08018397,0.0640065
0.99746144,0.07120868,0.9964209,-0.084529825,-0.07428489,-0.15280408
0.99225825,0.12419155,0.96040654,-0.2786024,0.10608246,0.24317855
0.99290985,0.11886973,0.9920615,-0.12575369,0.08066168,-0.25860876
0.9995784,0.029034652,0.94747597,-0.31982696,-0.18597041,-0.07779145
0.9965742,0.08270293,0.99798334,-0.06347638,0.0034933651,-0.11217899
0.9998593,-0.016775787,0.9353795,-0.35364562,-0.07056476,-0.00880189
0.99590373,0.09041985,0.9534763,-0.301468,0.014240853,0.43261716
0.99075955,0.13562998,0.9854503,-0.1699636,-0.045613814,0.2786293
0.9891754,0.14673807,0.9788733,-0.20446779,-0.021052737,-0.21747176
0.9983145,0.058036014,0.9172135,-0.39839602,0.0014250998,0.3625838
0.99610525,0.08817198,0.93932354,-0.34303242,-0.037984814,-0.38459527
0.99757504,0.06959906,0.9480548,-0.31810704,0.007374923,-0.46909726
0.9996301,0.027196022,0.9013294,-0.43313432,0.1009337,-0.12380967
0.9956147,0.09354865,0.9470387,-0.32111937,-0.031407457,-0.4020646
0.99986714,0.016302017,0.9092689,-0.4162091,-0.083641835,0.18316305
0.99841166,0.056339312,0.88393843,-0.46760327,-0.03231546,-0.11566011
0.99850804,0.05460447,0.90958226,-0.41552386,-0.0024855395,0.32926947
0.9969155,0.0784818,0.9497966,-0.31286803,0.19050322,0.12436015
0.9999743,-0.0071642776,0.9344999,-0.35596332,0.114277996,0.00073134416
0.9999452,0.010464357,0.9574005,-0.28876328,0.087541625,0.24809778
0.9957867,0.09169971,0.9974026,-0.07202792,-0.09227311,0.0938879
0.99640334,0.08473737,0.9972689,-0.073856,0.087765805,0.0087585
0.99688196,0.078907125,0.9453545,-0.32604414,-0.18810385,-0.12576902
0.9989722,0.04532694,0.9164404,-0.4001712,0.17349428,0.019396737
0.9959891,0.08947494,0.99452883,-0.1044626,-0.13032523,-0.022159541
0.99270403,0.12057649,0.9915767,-0.12952094,0.13147822,-0.092594355
0.9994995,0.031634044,0.9350491,-0.35451812,-0.18294206,-0.041301016
0.9895986,0.1438565,0.98336136,-0.1816602,-0.020667702,0.22408685
0.99778503,0.06652074,0.9901856,-0.13975869,-0.0055649676,-0.3826781
0.99710673,0.07601429,0.9960316,-0.08900054,0.09586168,0.103689075
0.998682,0.05132476,0.93037766,-0.36660254,-0.18441226,-0.066704266
0.9975757,0.06958935,0.99293035,-0.118698545,-0.003533682,-0.34978154
0.9919021,0.12700453,0.975843,-0.21847297,0.1332669,0.12035166
0.9984605,0.055467643,0.98798025,-0.15458035,-0.039195694,-0.3577005
0.99917156,0.040697116,0.9804327,-0.1968547,-0.0693449,-0.3388405
0.996103,0.088197716,0.99749386,-0.070753366,0.08255928,-0.041440405
0.9895493,0.14419523,0.9852539,-0.17109881,-0.037204504,0.19534004
0.98921657,0.14646037,0.9801844,-0.19808719,0.026771404,0.18511736
0.994548,0.104279414,0.98522604,-0.17125918,0.034467824,-0.3959512
0.99689394,0.07875546,0.99461436,-0.10364515,-0.003751663,0.29583535
0.9998234,-0.018792512,0.93748873,-0.34801567,-0.0064200223,-0.14463148
0.99378663,0.11130212,0.97721666,-0.21224412,0.16210794,0.09910767
0.9982103,0.059801046,0.991098,-0.1331344,-0.039432433,-0.32919142
0.99419016,0.10763771,0.9676388,-0.2523393,-0.004020664,-0.41915157
0.9998863,0.015081761,0.9554379,-0.29519224,0.022514408,0.372032
0.99890995,0.04667854,0.9656917,-0.2596912,-0.0056786733,-0.45182288
0.9999029,0.013933248,0.9523991,-0.30485415,0.14710313,0.13154963
0.9989181,0.046503384,0.90238106,-0.43093902,-0.12753423,-0.019147744
0.99282813,0.11955064,0.9904848,-0.13762237,0.06828832,-0.29520005
0.990489,0.13759173,0.9740095,-0.22650719,0.028135778,0.28801206
0.9996872,0.025010012,0.92381865,-0.38283032,0.030805323,-0.3439249
0.99758035,0.06952304,0.995492,-0.094845496,0.062381975,0.20068966
0.99994963,-0.01003561,0.9395623,-0.342378,0.025672005,0.18790597
0.99998254,-0.0059094327,0.9246698,-0.38077,-0.07435645,0.14274138
0.997296,0.07348985,0.97694474,-0.2134922,-0.17830001,-0.12877661
0.99940854,0.034387726,0.9733463,-0.22934033,-0.1302376,-0.23164997
0.9994652,0.03269967,0.93034077,-0.36669615,-0.023490712,0.3942218
0.9984405,0.05582635,0.8875637,-0.46068498,0.0463891,0.11281437
0.9944577,0.10513704,0.9952838,-0.09700615,0.083321914,-0.21474306
0.999917,-0.012888381,0.93005425,-0.36742216,-0.075516246,0.07168116
0.9971869,0.07495539,0.9125351,-0.40899852,0.090811,0.2242501
0.99855125,0.05380884,0.8876562,-0.4605067,0.011225951,0.16407423
0.9999836,0.0057306984,0.9413407,-0.3374578,-0.007826677,-0.30370012
0.9975785,0.069549695,0.9401609,-0.34073097,-0.18927743,-0.109492436
0.99906546,0.043222923,0.9158189,-0.40159142,-0.022715904,0.35748312
0.99752855,0.070262626,0.94175243,-0.336307,0.0045744022,0.43675172
0.9907782,0.13549365,0.9874802,-0.15774287,-0.06019626,0.24694964
0.9987691,0.04960175,0.93111354,-0.3647295,-0.011200883,0.41381338
0.9917387,0.1282749,0.9633327,-0.2683096,-0.085625105,-0.26390982
0.99991715,0.012873415,0.94293946,-0.33296415,0.15915325,0.0669011
0.99360245,0.112934366,0.96873033,-0.24811609,0.15909138,0.14037949
0.99658096,0.08262191,0.99839765,-0.056587115,0.0115021905,-0.003644461
0.99392194,0.110087395,0.99043363,-0.13798983,0.15483089,-0.02150307
0.99980366,0.0198138,0.9652953,-0.2611608,-0.083111264,-0.2943246
0.9999911,0.004209351,0.95251596,-0.30448875,0.074639134,0.23756118
0.997517,0.07042624,0.93084013,-0.3654266,0.18063484,0.10908649
0.9998232,0.01880423,0.92064446,-0.3904021,0.16020529,-0.045703456
0.9904266,0.13804021,0.9809178,-0.19442286,0.10264397,0.08365837
0.99864644,0.052012447,0.88658726,-0.46256143,0.0030653637,-0.16680731
0.99335897,0.11505657,0.99388635,-0.11040776,0.104391396,-0.17818631
0.99834615,0.057489064,0.96415395,-0.2653435,0.1900186,0.12632453
0.9986869,0.05122934,0.8798837,-0.4751891,-0.010908937,0.025547802
0.9985767,0.053334616,0.920666,-0.39035127,0.17816621,0.051863063
0.9998045,-0.019774137,0.93504936,-0.3545176,0.014224558,-0.12185071
0.99776536,0.06681517,0.9683635,-0.24954367,0.18932296,0.12677039
0.99916416,0.040878158,0.9088975,-0.4170195,-0.030376302,0.32396182
0.99987733,-0.015662448,0.9323327,-0.36160162,0.07638843,-0.048500493
0.9992809,0.037916776,0.9103455,-0.41384906,-0.14823747,0.006497084
0.99696416,0.07786183,0.98949623,-0.14455873,0.16258232,0.09161729
0.9960213,0.08911581,0.9351297,-0.35430557,0.04980754,0.36056224
0.99358624,0.11307711,0.9510446,-0.3090536,-0.07779349,-0.3167141
0.99993986,0.010964473,0.95025325,-0.3114784,-0.15725447,-0.10228595
0.990792,0.13539305,0.98347443,-0.1810471,-0.10943735,-0.04443982
0.99597675,0.08961233,0.9841961,-0.17708175,0.020270005,-0.41670102
0.99974954,0.022381008,0.93547934,-0.35338145,0.17508288,0.031399705
0.9929633,0.11842245,0.9799656,-0.19916658,0.15024045,0.08251575
0.9957706,0.0918747,0.96488357,-0.26267788,-0.00081534823,-0.44561327
0.99926263,0.0383951,0.897392,-0.4412342,-0.04869379,0.24891217
0.9998241,0.018754015,0.9430555,-0.33263537,0.0005623712,-0.36816454
0.9910587,0.13342653,0.9795065,-0.2014127,-0.016353572,0.33031586
0.995503,0.09473006,0.96074265,-0.27744105,0.0077681877,0.437355
0.99845785,0.05551532,0.95387536,-0.30020294,0.008117144,-0.4682439
0.9965527,0.08296195,0.9982949,-0.058371916,0.0075341263,-0.058415145
0.9992217,0.039445966,0.9698202,-0.24382131,-0.15680452,-0.18263811
0.99552315,0.09451779,0.99523747,-0.09748044,-0.12485012,0.02217161
0.99437934,0.105876185,0.9884316,-0.1516674,0.04429311,-0.36853096
0.99606574,0.08861716,0.99729073,-0.07356065,-0.09727691,0.042210303
0.9896722,0.14334905,0.9758939,-0.2182454,-0.038455877,-0.23575616
0.99990636,0.013682919,0.9530299,-0.30287638,-0.03259112,-0.33755755
0.99687654,0.07897573,0.92284477,-0.3851721,0.1570893,0.14650582
0.99242026,0.122890376,0.98228914,-0.18737148,-0.03783575,0.37719876
0.98987746,0.14192475,0.9830262,-0.18346529,0.025643844,-0.25551197
0.99709153,0.076213025,0.9935441,-0.11344662,0.13159598,0.097791694
0.9943204,0.106427915,0.99430263,-0.106593765,0.0738594,-0.25831786
0.99999595,0.0028406437,0.9359676,-0.35208607,0.0064908303,-0.28154755
0.9985656,0.053541537,0.91600674,-0.4011628,0.009012895,-0.36662418
0.9991727,0.04066878,0.923226,-0.3842574,0.020926226,-0.37983105
0.99999136,0.004161982,0.9243677,-0.38150272,-0.12933722,0.05980868
0.9955785,0.093933016,0.99075407,-0.1356703,-0.15150584,-0.04255376
0.99820185,0.059941873,0.91008157,-0.41442925,-0.13908015,-0.092842296
0.99916923,0.040752936,0.97010165,-0.24269901,0.020898692,0.42659903
0.99820614,0.059870973,0.99185115,-0.12740198,0.06389467,0.27846727
0.9996477,0.026542656,0.9508542,-0.309639,0.0012487398,0.41330677
0.9946418,0.103381194,0.9613362,-0.27537745,-0.014233697,-0.41958463
0.9920929,0.1255054,0.97520566,-0.22130056,0.0020382097,-0.36358523
0.9914606,0.13040665,0.9840293,-0.17800651,0.122772105,0.038164493
0.99914944,0.04123515,0.8879286,-0.45998123,-0.07956902,0.12351285
0.9999686,-0.0079285,0.92661893,-0.3760018,0.1011825,-0.10333274
0.99609977,0.08823385,0.95055574,-0.31055394,-0.18460603,-0.1380925
0.99840164,0.056516513,0.8848299,-0.4659142,-0.07006919,-0.060151942
0.9998163,-0.019167775,0.93430954,-0.3564628,-0.049464967,0.013809476
0.99565053,0.093166895,0.9972539,-0.07405873,0.070354775,-0.14292344
0.9998688,0.0161968,0.9283351,-0.37174454,-0.15994614,0.006491459
0.9956516,0.09315517,0.9814168,-0.1918879,-0.020444699,0.4277395
0.99996614,-0.008229971,0.9468552,-0.3216601,-0.09780323,-0.13234526
0.99651664,0.08339431,0.92688185,-0.37535328,-0.14008453,-0.18626419
0.99295163,0.118520364,0.9523193,-0.30510312,0.084835105,0.30237624
0.9999634,-0.0085569965,0.94360816,-0.33106437,0.07381826,0.14426583
0.99696773,0.07781578,0.91662556,-0.39974687,-0.110573746,-0.2066259
0.9928434,0.11942386,0.9883715,-0.15205856,0.05575946,-0.328299
0.99612147,0.08798911,0.942268,-0.33485958,0.17390789,0.15260565
0.9988841,0.047229294,0.88392395,-0.46763068,-0.038469374,0.123344906
0.9999766,-0.0068455827,0.92914075,-0.3697262,-0.03594463,0.19546498
0.99778813,0.06647434,0.9773498,-0.21163008,0.17423783,0.14124294
0.99393517,0.109967515,0.9941707,-0.10781741,-0.08652853,0.25656402
0.9999944,0.003343152,0.9491553,-0.31480834,-0.048004735,-0.26634303
0.99976605,-0.021629361,0.93605036,-0.35186607,-0.018277593,-0.05299297
0.99286544,0.11924006,0.95739126,-0.28879404,-0.065989174,-0.32379985
0.996889,0.07881865,0.95742464,-0.2886833,5.5367523e-06,0.4593247
0.9954249,0.09554723,0.9372837,-0.3485674,-0.06501701,-0.33967647
0.9969345,0.07824089,0.91906136,-0.3941144,0.05711493,0.30810234
0.9971502,0.07544176,0.996616,-0.08219803,0.024815144,0.20661077
0.9915133,0.13000536,0.99051815,-0.13738176,-0.10204403,0.13787484
0.9999382,0.01111754,0.92516106,-0.3795747,0.036328606,-0.29295498
0.99999905,-0.0013747814,0.9478271,-0.31878486,0.05992485,0.22370414
0.99930674,0.037229635,0.9776569,-0.2102069,0.054125905,0.37012652
0.99096423,0.13412626,0.96950114,-0.24508686,-0.105029956,-0.19423653
0.9975976,0.06927539,0.9271909,-0.3745892,-0.16891916,-0.11724761
0.99519306,0.097932406,0.99342185,-0.11451196,0.14397724,-0.012224105
0.99538195,0.095993824,0.9968974,-0.07871173,-0.080836385,0.19734274
0.99793106,0.06429304,0.981447,-0.19173388,-0.16440779,-0.1509591
0.9979627,0.06379953,0.993565,-0.113263264,-0.038962267,-0.29482368
0.9952461,0.097391985,0.9556293,-0.2945721,-0.17889388,-0.14614613
0.9999285,-0.011959533,0.933029,-0.35980117,0.09593099,-0.02365707
0.99150926,0.13003607,0.9905494,-0.13715643,0.09049163,-0.20382656
0.9996669,0.025808407,0.96504986,-0.26206633,0.13814883,0.20109527
0.9973355,0.07295115,0.9900628,-0.1406262,0.001544753,0.37163612
0.9981794,0.0603154,0.9884564,-0.15150525,0.029859284,0.36187974
0.99921143,0.039704677,0.943485,-0.3314151,0.19056942,0.074430816
0.9995716,0.029267449,0.9705066,-0.24107459,-0.058886565,-0.3547029
0.99487716,0.101091355,0.9818331,-0.1897467,0.16689827,0.083537765
0.997984,0.063466355,0.8998983,-0.43609977,0.088934034,0.14885949
0.9997545,0.022157421,0.9125613,-0.4089399,0.052510805,-0.2774848
0.9950322,0.099553816,0.93969536,-0.3420126,-0.12955627,-0.23102051
0.995404,0.095764615,0.9710914,-0.23870789,0.007072846,-0.44273221
0.99988264,0.01532081,0.9157652,-0.40171385,-0.13309176,0.077907905
