l_tor,l_tor,l_tor,l_tor,l_tor,l_tor,no_tor,no_tor,no_tor,no_tor,no_tor,no_tor,r_tor,r_tor,r_tor,r_tor,r_tor,r_tor
1.1540949,0.27619302,0.28904527,0.5623698,2.1880493,2.0346417,0.12129545,0.05185604,0.07748604,0.12874603,0.5120039,0.55491924,1.2469292,0.32186508,0.24408102,0.67561865,2.61724,2.4807453
0.05722046,0.06198883,0.0,0.34809113,0.9536743,1.0871887,0.047683716,0.047683716,0.0047683716,0.28133392,0.7915497,0.9059906,0.0667572,0.104904175,0.009536743,0.5912781,1.6880035,1.8882751
1.0347366,0.19073486,0.14305115,0.16212463,1.001358,1.7929077,0.2849102,0.04887581,0.035762787,0.034570694,0.269413,0.48279762,0.8606911,0.15974045,0.10251999,0.12636185,0.834465,1.502037
1.3865902,0.1918897,0.25954098,0.26382506,1.546517,2.2659078,0.25242567,0.061243773,0.2129376,0.058412552,0.26643276,0.33020973,1.6358495,0.28640032,0.43272972,0.23335218,1.8179417,2.5506318
1.1277199,0.47922134,0.14305115,0.04053116,1.1062622,1.2898445,0.3039837,0.12814999,0.038146973,0.0011920929,0.30219555,0.34749508,0.95129013,0.4005432,0.11563301,0.02503395,0.93460083,1.0836124
1.3172626,0.24914742,0.1180172,0.23186207,1.5854836,1.887083,0.30100346,0.065267086,0.039339066,0.05453825,0.2837181,0.35494566,1.141429,0.21398067,0.10788441,0.20325184,1.4519691,1.7350912
0.051259995,0.02503395,0.08940697,0.3695488,1.142025,1.0406971,0.0500679,0.010728836,0.071525574,0.29325485,0.9560585,0.86426735,0.11444092,0.035762787,0.15497208,0.6198883,1.988411,1.8048286
1.4829636,0.29802322,0.14543533,0.096559525,1.3142824,1.5425682,0.40709972,0.08702278,0.044703484,0.016093254,0.37014484,0.42647123,1.2493134,0.24855137,0.13172626,0.08106232,1.1438131,1.3434887
0.038146973,0.052452087,0.014305115,0.34332275,0.9441376,1.0967255,0.02861023,0.0333786,0.014305115,0.2837181,0.7843971,0.9059906,0.038146973,0.08106232,0.02861023,0.59604645,1.6498566,1.8978119
0.0,0.009536743,0.0667572,0.2861023,0.9775162,1.0871887,0.0,0.0047683716,0.038146973,0.23841858,0.81062317,0.9059906,0.019073486,0.019073486,0.104904175,0.49591064,1.7356873,1.8978119
0.038146973,0.071525574,0.0,0.34809113,0.9393692,1.0967255,0.0166893,0.054836273,0.009536743,0.2837181,0.7915497,0.9059906,0.023841858,0.11444092,0.009536743,0.5865097,1.6546249,1.9073486
1.2767315,0.09536743,0.26345253,0.19788742,1.3518333,1.3923645,0.35613775,0.038444996,0.06377697,0.04440546,0.3746152,0.39219856,1.0728836,0.076293945,0.22530556,0.17046928,1.1759996,1.2171268
1.3720989,0.23126602,0.11205673,0.29325485,1.2230873,1.5091896,0.3799796,0.06854534,0.02503395,0.08016825,0.35136938,0.423491,1.1479855,0.1847744,0.11086464,0.24676323,1.0442734,1.2779236
1.0919571,0.13828278,0.0333786,0.42915344,1.0490417,1.7213821,0.30755997,0.0333786,0.0071525574,0.12278557,0.2861023,0.46133995,0.91314316,0.11444092,0.011920929,0.3671646,0.8749962,1.4424324
1.0490417,0.11444092,0.076293945,0.42915344,1.0204315,1.7547607,0.3004074,0.0333786,0.0166893,0.12636185,0.27894974,0.4696846,0.8773804,0.104904175,0.05722046,0.37193298,0.8535385,1.4686584
1.2338161,0.17046928,0.00834465,0.22888184,1.1122227,1.6868114,0.34332275,0.04708767,0.0017881393,0.06318092,0.29981136,0.45835972,1.0275841,0.13828278,0.0047683716,0.19192696,0.93460083,1.4185905
1.3065338,0.30755997,0.06914139,0.18596649,1.1563301,1.5330315,0.36239624,0.08225441,0.021457672,0.049471855,0.31471252,0.4094839,1.0919571,0.25749207,0.0500679,0.15735626,0.9703636,1.2779236
0.06198883,0.052452087,0.0047683716,0.3528595,0.9584427,1.0919571,0.038146973,0.0333786,0.0047683716,0.29087067,0.8010864,0.9012222,0.076293945,0.09536743,0.0,0.5912781,1.6975403,1.8882751
0.17166138,0.22470951,0.2425909,0.27179718,0.833869,0.8893013,0.15377998,0.15497208,0.22172928,0.20742416,0.7337332,0.7534027,0.32544136,0.35643578,0.436306,0.42676926,1.4996529,1.5699863
0.023841858,0.10967255,0.12755394,0.48398972,1.0859966,0.77724457,0.02861023,0.07390976,0.113248825,0.3951788,0.923872,0.6324053,0.06437302,0.16212463,0.23841858,0.8010864,1.9168854,1.3637543
0.2193451,0.14305115,0.13828278,0.10967255,0.6842613,1.0871887,0.19311905,0.11205673,0.14066696,0.088214874,0.59843063,0.9012222,0.42915344,0.2670288,0.27179718,0.18596649,1.2683868,1.8930435
0.14543533,0.07033348,0.10967255,0.31232834,1.0514259,1.1456013,0.11563301,0.052452087,0.088214874,0.26226044,0.8714199,0.9441376,0.2861023,0.10967255,0.18835068,0.5173683,1.8501282,1.9836426
1.0156631,0.20503998,0.1001358,0.166893,1.001358,1.7976761,0.28014183,0.0500679,0.023841858,0.03695488,0.2706051,0.48041344,0.84638596,0.17166138,0.06914139,0.12874603,0.834465,1.4996529
0.11920929,0.088214874,0.0023841858,0.0500679,0.58174133,1.0204315,0.10251999,0.05722046,0.0071525574,0.015497208,0.49352646,0.8404255,0.25749207,0.166893,0.009536743,0.06437302,1.0871887,1.7762184
1.4233589,0.30755997,0.11563301,0.10251999,1.2469292,1.5056133,0.39339066,0.08791685,0.0333786,0.022351742,0.3501773,0.40769577,1.193285,0.24795532,0.10728836,0.08583069,1.0788441,1.2922287
1.4996529,0.269413,0.14543533,0.15497208,1.206398,1.4138222,0.41544437,0.07778406,0.041425228,0.03874302,0.3376603,0.3811717,1.257062,0.2169609,0.13113022,0.13291836,1.0454655,1.2147427
0.37014484,0.16987324,0.045895576,0.03695488,0.9906292,1.1706352,0.3272295,0.17285347,0.06854534,0.0059604645,0.8505583,0.99897385,0.71406364,0.32305717,0.10967255,0.034570694,1.8024445,2.080202
1.462698,0.21278858,0.29206276,0.019669533,1.5556812,1.707077,0.2580881,0.04798174,0.08329749,0.050365925,0.20846725,0.18954277,1.3437867,0.20116568,0.25242567,0.040233135,1.5091896,1.6874075
0.834465,0.10728836,0.18835068,0.20980835,0.9775162,1.7786026,0.23186207,0.02503395,0.04708767,0.06020069,0.25868416,0.4786253,0.7176399,0.08583069,0.12636185,0.18596649,0.81539154,1.5068054
0.0333786,0.14066696,0.009536743,0.26226044,0.96797943,1.1014938,0.021457672,0.104904175,0.0071525574,0.20980835,0.8058548,0.9083748,0.076293945,0.23365021,0.019073486,0.4386902,1.7118454,1.8978119
1.4054775,0.2837181,0.088214874,0.3540516,1.2528896,1.5366077,0.3901124,0.084638596,0.023543835,0.09506941,0.34093857,0.41514635,1.1825562,0.23245811,0.09179115,0.29683113,1.064539,1.2981892
0.035762787,0.07390976,0.0,0.34570694,0.9417534,1.0991096,0.014305115,0.054836273,0.0059604645,0.2837181,0.7915497,0.9059906,0.026226044,0.12397766,0.009536743,0.5841255,1.6570091,1.9025803
1.603961,0.28252602,0.09536743,0.022351742,1.770556,1.9007921,0.16257167,0.028163195,0.06377697,0.078082085,0.11190772,0.06273389,1.5348196,0.2720952,0.04172325,0.034868717,1.8182397,1.9973516
1.0991096,0.121593475,0.0047683716,0.34570694,1.0108948,1.7499924,0.308156,0.032782555,0.0017881393,0.09357929,0.27239323,0.4708767,0.9202957,0.104904175,0.009536743,0.29087067,0.8416176,1.4734268
0.3939867,0.19133091,0.01847744,0.15616417,1.1235476,1.1795759,0.34034252,0.19192696,0.0047683716,0.10371208,0.9673834,0.9971857,0.76651573,0.3671646,0.010728836,0.2503395,2.0480156,2.1004677
1.0514259,0.15735626,0.076293945,0.2861023,1.1253357,1.6617775,0.2914667,0.039935112,0.017881393,0.07867813,0.308156,0.4440546,0.89645386,0.13113022,0.05722046,0.23841858,0.94652176,1.3971329
1.1634827,0.20980835,0.014305115,0.4005432,1.1253357,1.5735626,0.32305717,0.052452087,0.0059604645,0.11444092,0.30755997,0.42319298,0.96797943,0.166893,0.0,0.34332275,0.94890594,1.3160706
1.6865134,0.15377998,0.0074505806,0.30130148,2.4569035,2.4843216,0.21204352,0.055879354,0.019818544,0.063329935,0.18209219,0.17911196,1.6775727,0.1001358,0.0032782555,0.43213367,2.6363134,2.6968122
0.0071525574,0.0,0.09536743,0.32424927,1.0681152,1.0800362,0.011920929,0.011920929,0.08225441,0.26226044,0.8904934,0.89645386,0.0500679,0.009536743,0.17404556,0.5412102,1.8811226,1.8692017
0.84400177,0.1835823,0.25987625,0.22172928,0.92983246,1.7666817,0.23245811,0.044107437,0.0667572,0.058412552,0.24914742,0.47445297,0.7033348,0.15258789,0.19788742,0.18596649,0.770092,1.475811
0.7623434,0.23365021,0.31590462,0.63836575,2.630949,2.8592348,0.08612871,0.076293945,0.09030104,0.04708767,0.120699406,0.3066659,0.81658363,0.17285347,0.47922134,0.693202,2.785921,2.8431416
1.5354156,0.38981438,0.09894371,0.053048134,1.7094612,1.8197298,0.23111701,0.06437302,0.07674098,0.04351139,0.20101666,0.1783669,1.3494492,0.3477931,0.07331371,0.061690807,1.5735626,1.706481
0.038146973,0.05722046,0.019073486,0.34809113,0.9393692,1.0919571,0.02861023,0.02861023,0.0047683716,0.27656555,0.77724457,0.910759,0.038146973,0.08583069,0.019073486,0.5912781,1.6403198,1.8978119
1.4829636,0.19788742,0.22828579,0.030398369,1.7338991,1.9836426,0.2528727,0.046491623,0.0731647,0.054836273,0.21606684,0.20325184,1.3646483,0.18268824,0.19401312,0.004172325,1.6877055,1.9654632
1.4221668,0.30755997,0.12040138,0.10251999,1.2481213,1.500845,0.39488077,0.09030104,0.0295043,0.019073486,0.34719706,0.40888786,1.1897087,0.2503395,0.11205673,0.0834465,1.0800362,1.2862682
0.030994415,0.0023841858,0.02861023,0.32424927,0.99897385,1.0728836,0.019073486,0.013113022,0.010728836,0.2503395,0.834465,0.8916855,0.0047683716,0.019073486,0.047683716,0.5340576,1.7595291,1.8596649
1.0442734,0.19073486,0.076293945,0.2002716,1.0204315,1.7738342,0.2872944,0.0500679,0.010728836,0.04887581,0.27537346,0.47802925,0.8583069,0.15735626,0.042915344,0.15258789,0.8535385,1.4877319
1.0275841,0.071525574,0.02861023,0.32424927,1.1086464,1.7571449,0.28789043,0.019073486,0.0047683716,0.08523464,0.29802322,0.47385693,0.8535385,0.05722046,0.0166893,0.269413,0.9250641,1.4781952
1.0704994,0.20503998,0.09775162,0.21219254,1.0156631,1.7976761,0.29921532,0.056028366,0.021457672,0.05364418,0.27298927,0.4863739,0.8869171,0.17404556,0.06437302,0.17166138,0.8416176,1.5115738
1.693964,0.2798438,0.016391277,0.067055225,2.052784,2.1132827,0.14171004,0.04261732,0.088363886,0.07197261,0.06556511,0.032037497,1.6665459,0.2771616,0.039339066,0.061690807,2.1776557,2.3001432
0.009536743,0.0023841858,0.09536743,0.32663345,1.065731,1.0800362,0.011920929,0.014305115,0.07867813,0.26464462,0.8869171,0.89883804,0.052452087,0.014305115,0.166893,0.54836273,1.8835068,1.87397
1.3124943,0.15079975,0.07212162,0.16093254,1.052618,1.4173985,0.36031008,0.053346157,0.01579523,0.061690807,0.28967857,0.38653612,1.0991096,0.12099743,0.0667572,0.15199184,0.9226799,1.2201071
0.09775162,0.030994415,0.14066696,0.33140182,1.0788441,0.5912781,0.051259995,0.056028366,0.14066696,0.2872944,0.9071827,0.45657158,0.14066696,0.054836273,0.27179718,0.54836273,1.8954277,1.0251999
1.2552738,0.2849102,0.21576881,0.12874603,1.2588501,1.4364719,0.34570694,0.085532665,0.06318092,0.024735928,0.35524368,0.39577484,1.0597706,0.24497509,0.19669533,0.113248825,1.090169,1.2469292
0.24318695,0.04053116,0.22888184,0.0500679,0.5531311,1.0681152,0.22172928,0.035762787,0.2002716,0.027418137,0.49233437,0.8869171,0.44345856,0.08583069,0.4005432,0.1001358,1.0156631,1.8501282
1.2928247,0.29802322,0.26226044,0.10848045,1.5091896,1.7315149,0.3001094,0.076293945,0.05722046,0.0032782555,0.31292439,0.34689903,1.1229515,0.26226044,0.22232533,0.094771385,1.3846159,1.5980005
0.06198883,0.088214874,0.10251999,0.4887581,1.1396408,0.76055527,0.03218651,0.054836273,0.1001358,0.39577484,0.96678734,0.6020069,0.071525574,0.13828278,0.19073486,0.81539154,2.0074844,1.3208389
1.8000603,0.29951334,0.0035762787,0.106692314,2.245605,2.3135543,0.078231096,0.024586916,0.0949204,0.049173832,0.05736947,0.10147691,1.7461181,0.28923154,0.04813075,0.09402633,2.3120642,2.437979
1.0871887,0.11444092,0.06198883,0.3862381,1.0681152,1.6880035,0.30636787,0.02861023,0.011920929,0.11205673,0.28967857,0.4506111,0.9083748,0.1001358,0.04053116,0.3361702,0.8916855,1.4066696
0.02503395,0.0500679,0.13113022,0.4518032,0.98109245,0.99897385,0.0035762787,0.038146973,0.09775162,0.36478043,0.83088875,0.8237362,0.0023841858,0.09775162,0.2360344,0.7557869,1.7285347,1.7356873
1.1444092,0.5853176,0.32901764,0.12755394,1.0704994,1.4102459,0.31501055,0.15884638,0.0885129,0.030100346,0.29444695,0.38176775,0.9703636,0.4887581,0.26226044,0.101327896,0.910759,1.1968613
1.1396408,0.12874603,0.0047683716,0.41007996,0.975132,1.7499924,0.32424927,0.030994415,0.0047683716,0.11563301,0.25987625,0.4708767,0.9608269,0.10967255,0.019073486,0.3528595,0.8058548,1.4662743
0.14394522,0.026226044,0.30308962,0.7048249,1.8170476,2.0435452,0.013113022,0.03695488,0.17046928,0.065267086,0.38415194,0.12934208,0.23402274,0.021979213,0.5289912,0.8262694,2.3410468,2.3511052
1.462251,0.037252903,0.28446317,0.0062584877,2.8085709,2.6923418,0.20623207,0.053942204,0.017285347,0.12487173,0.6297231,0.71406364,1.6179681,0.095665455,0.2771616,0.12814999,3.3259392,3.272891
0.04529953,0.021457672,0.04053116,0.32424927,1.0204315,1.0538101,0.02861023,0.030994415,0.023841858,0.26226044,0.8535385,0.8749962,0.052452087,0.047683716,0.05722046,0.538826,1.8024445,1.821518
1.2362003,0.27000904,0.12397766,0.22649765,1.3911724,1.6868114,0.32752752,0.068843365,0.031888485,0.055134296,0.34570694,0.410676,1.0514259,0.22828579,0.11742115,0.19669533,1.2511015,1.5157461
0.059604645,0.0166893,0.22768974,0.21457672,0.52690506,1.0418892,0.04708767,0.0166893,0.17762184,0.16927719,0.4607439,0.8714199,0.1335144,0.02503395,0.39935112,0.3671646,0.96201897,1.8084049
0.9393692,0.20742416,0.22411346,0.33140182,1.1587143,1.5616417,0.25689602,0.0590086,0.06377697,0.08702278,0.31650066,0.42498112,0.8010864,0.1680851,0.20623207,0.27537346,0.98228455,1.3148785
1.0085106,0.10967255,0.07390976,0.3170967,1.1301041,1.7428398,0.2837181,0.029206276,0.01847744,0.08225441,0.308156,0.46730042,0.84400177,0.09536743,0.05722046,0.26226044,0.94652176,1.4591217
0.035762787,0.12874603,0.014305115,0.25510788,0.975132,1.0967255,0.02861023,0.09536743,0.019073486,0.20980835,0.81539154,0.9059906,0.09536743,0.22888184,0.0333786,0.41007996,1.7261505,1.8930435
0.0166893,0.08106232,0.052452087,0.32424927,1.0085106,1.0728836,0.009536743,0.0667572,0.047683716,0.26464462,0.8416176,0.8869171,0.0,0.14305115,0.08106232,0.54359436,1.783371,1.8548965
1.2516975,0.17404556,0.02861023,0.2503395,1.0681152,1.6880035,0.34928322,0.04887581,0.01013279,0.06854534,0.28789043,0.45835972,1.0478497,0.14305115,0.038146973,0.21100044,0.8904934,1.4173985
1.0037422,0.059604645,0.12040138,0.42200089,1.0597706,1.8012524,0.27775764,0.013709068,0.041127205,0.11652708,0.28967857,0.48696995,0.86307526,0.04529953,0.07390976,0.37193298,0.91314316,1.5389919
0.28967857,0.12397766,0.24676323,0.34570694,1.2695789,1.1789799,0.2527237,0.12278557,0.21457672,0.27298927,1.0752678,0.98347664,0.5245209,0.22411346,0.42438507,0.5745888,2.2268295,2.0384789
0.41425228,0.04708767,0.05543232,0.25093555,1.180172,1.1944771,0.35345554,0.06020069,0.06914139,0.18775463,1.0162592,1.0031462,0.78201294,0.10251999,0.11205673,0.41365623,2.1278858,2.1088123
0.042915344,0.047683716,0.009536743,0.333786,0.92983246,1.0919571,0.02861023,0.02861023,0.0,0.27179718,0.77724457,0.9059906,0.038146973,0.08583069,0.019073486,0.5912781,1.6307831,1.8978119
1.527071,0.10967255,0.17374754,0.13679266,1.8745661,2.1260977,0.21547079,0.0295043,0.065118074,0.018328428,0.16480684,0.15214086,1.4612079,0.10550022,0.13679266,0.14603138,1.9073486,2.2172928
1.1944771,0.11444092,0.060796738,0.17404556,0.9894371,1.5902519,0.32931566,0.03427267,0.01579523,0.042915344,0.2732873,0.43213367,0.9918213,0.092983246,0.060796738,0.14185905,0.83327293,1.335144
1.1467934,0.22411346,0.014305115,0.18596649,0.9775162,1.7929077,0.32126904,0.060796738,0.0035762787,0.048279762,0.2604723,0.48398972,0.9536743,0.18835068,0.0047683716,0.15258789,0.81062317,1.5068054
1.1479855,0.14305115,0.33259392,0.38146973,1.2159348,1.3399124,0.320673,0.0500679,0.08076429,0.09447336,0.33587217,0.3811717,0.9638071,0.121593475,0.2926588,0.3296137,1.0561943,1.1748075
0.84400177,0.18119812,0.088214874,0.31232834,0.96321106,1.7738342,0.23424625,0.050663948,0.02861023,0.07927418,0.25987625,0.48041344,0.7224083,0.15735626,0.104904175,0.25749207,0.81062317,1.5068054
0.052452087,0.052452087,0.009536743,0.33855438,0.9584427,1.0824203,0.038146973,0.02861023,0.0047683716,0.28133392,0.7915497,0.9012222,0.0667572,0.09536743,0.009536743,0.5912781,1.6880035,1.8787384
0.9894371,0.29802322,0.17166138,0.31590462,1.2433529,1.6260147,0.26375055,0.075399876,0.051558018,0.07748604,0.3376603,0.43153763,0.8368492,0.2360344,0.16331673,0.25629997,1.0573864,1.3673306
0.0166893,0.15497208,0.14543533,0.13947487,0.84877014,1.0895729,0.021457672,0.12397766,0.13113022,0.113248825,0.71048737,0.8904934,0.06198883,0.26226044,0.25987625,0.21457672,1.4925003,1.8835068
0.2503395,0.057816505,0.0500679,0.38981438,0.9524822,1.0496378,0.20325184,0.006556511,0.018775463,0.28550625,0.795424,0.87320805,0.47326088,0.06735325,0.07271767,0.64373016,1.6862154,1.8370152
1.0728836,0.08583069,0.014305115,0.37193298,1.0728836,1.7166138,0.3039837,0.021457672,0.009536743,0.10848045,0.28967857,0.46014786,0.9012222,0.0667572,0.023841858,0.3194809,0.8916855,1.4400482
1.4233589,0.104904175,0.17762184,0.14543533,1.6868114,1.9145012,0.24065375,0.028163195,0.06660819,0.009834766,0.20682812,0.19565225,1.3041496,0.09536743,0.14483929,0.15467405,1.6281009,1.8885732
0.19788742,0.17166138,0.047683716,0.0166893,0.5578995,1.0585785,0.1513958,0.13113022,0.052452087,0.0166893,0.45657158,0.872612,0.36239624,0.30517578,0.09059906,0.047683716,0.9918213,1.8310547
0.009536743,0.009536743,0.05722046,0.29087067,0.9775162,1.0919571,0.009536743,0.0,0.038146973,0.24318695,0.81062317,0.9012222,0.009536743,0.02861023,0.11444092,0.49591064,1.7261505,1.8882751
1.3875961,0.27179718,0.16331673,0.15258789,1.1515617,1.4877319,0.3901124,0.08165836,0.041127205,0.040233135,0.31739473,0.39994717,1.1658669,0.2169609,0.1502037,0.12636185,0.97990036,1.2493134
0.06198883,0.026226044,0.166893,0.5364418,1.1610985,0.91314316,0.056028366,0.0,0.15974045,0.44584274,0.9703636,0.74863434,0.12636185,0.026226044,0.30755997,0.910759,2.0313263,1.5997887
1.0681152,0.104904175,0.019073486,0.3004074,1.1324883,1.6856194,0.29802322,0.023841858,0.0,0.08106232,0.30875206,0.4529953,0.8916855,0.09059906,0.0071525574,0.2527237,0.9441376,1.4162064
0.47504902,0.1513958,0.21278858,0.079870224,0.9047985,1.4841557,0.34570694,0.07927418,0.20980835,0.09596348,0.7224083,1.129508,0.72956085,0.1680851,0.42200089,0.14424324,1.4829636,2.3436546
0.44763088,0.05185604,0.2580881,0.27537346,1.3655424,1.3130903,0.39994717,0.07331371,0.23245811,0.21219254,1.1861324,1.1098385,0.82731247,0.11205673,0.47445297,0.47326088,2.43783,2.3043156
0.34689903,0.22351742,0.35643578,0.096559525,0.6645918,0.8016825,0.31888485,0.15765429,0.32365322,0.06556511,0.590086,0.71644783,0.6830692,0.3504753,0.654459,0.12218952,1.2087822,1.4734268
0.9536743,0.05722046,0.038146973,0.30517578,1.0108948,1.7738342,0.26345253,0.013113022,0.0023841858,0.088214874,0.269413,0.47922134,0.7915497,0.052452087,0.009536743,0.25749207,0.84400177,1.4877319
0.03218651,0.07510185,0.12278557,0.333786,0.770092,1.0597706,0.02026558,0.059604645,0.08225441,0.26345253,0.6508827,0.8845329,0.030994415,0.12636185,0.21457672,0.5698204,1.3542175,1.8334389
0.009536743,0.0834465,0.047683716,0.32424927,1.0085106,1.077652,0.009536743,0.0667572,0.042915344,0.26464462,0.8392334,0.88214874,0.0,0.14305115,0.08106232,0.54359436,1.7881393,1.8644333
1.3184547,0.34809113,0.13709068,0.12874603,1.2660027,1.6140938,0.37044287,0.10430813,0.037550926,0.028908253,0.34600496,0.4374981,1.1074543,0.29325485,0.12397766,0.10728836,1.0728836,1.347065
0.0,0.009536743,0.0667572,0.2861023,0.9775162,1.0967255,0.0047683716,0.0047683716,0.042915344,0.23841858,0.81062317,0.9059906,0.019073486,0.019073486,0.104904175,0.49591064,1.7166138,1.8978119
0.9536743,0.088214874,0.12397766,0.3194809,0.9727478,1.7809868,0.26106834,0.0166893,0.030994415,0.08583069,0.25868416,0.47802925,0.7915497,0.0667572,0.09059906,0.2670288,0.81062317,1.4877319
1.1062622,0.13828278,0.038146973,0.27179718,1.1658669,1.6307831,0.30994415,0.030994415,0.009536743,0.076293945,0.3170967,0.44107437,0.9250641,0.11444092,0.042915344,0.22649765,0.9775162,1.3685226
1.1754036,0.3373623,0.2014637,0.3170967,1.103878,1.3136864,0.32037497,0.09149313,0.06377697,0.077188015,0.30577183,0.3606081,0.9942055,0.27775764,0.18239021,0.26226044,0.93102455,1.1134148
1.1062622,0.19073486,0.076293945,0.24795532,1.0490417,1.7547607,0.31471252,0.052452087,0.011920929,0.0667572,0.2861023,0.4696846,0.93460083,0.166893,0.042915344,0.21457672,0.88214874,1.4638901
1.0442734,0.15735626,0.08583069,0.3528595,0.9012222,1.8405914,0.28848648,0.039339066,0.019073486,0.101327896,0.23722649,0.49948692,0.8702278,0.12636185,0.059604645,0.3004074,0.74625015,1.5377998
1.0824203,0.2193451,0.09059906,0.22411346,1.0347366,1.7547607,0.30517578,0.05722046,0.021457672,0.059604645,0.2837181,0.4720688,0.910759,0.18596649,0.0667572,0.18119812,0.8678436,1.4781952
1.3041496,0.333786,0.15735626,0.05722046,1.1789799,1.5842915,0.3632903,0.097453594,0.04529953,0.0071525574,0.320971,0.42825937,1.0824203,0.27537346,0.14662743,0.0333786,0.9906292,1.3160706
1.1110306,0.12636185,0.02861023,0.39100647,1.0204315,1.7499924,0.3170967,0.029206276,0.004172325,0.10848045,0.27179718,0.47028065,0.93460083,0.104904175,0.011920929,0.32901764,0.84877014,1.4686584
1.1575222,0.24318695,0.19669533,0.33855438,1.2242794,1.5163422,0.31739473,0.07092953,0.052154064,0.0923872,0.34064054,0.4172325,0.9739399,0.19550323,0.18239021,0.2872944,1.0359287,1.2791157
1.0299683,0.21457672,0.16450882,0.14543533,0.9918213,1.8072128,0.28550625,0.05543232,0.04351139,0.0333786,0.26524067,0.487566,0.8559227,0.18119812,0.12636185,0.11920929,0.8225441,1.5163422
0.4607439,0.104904175,0.07748604,0.14901161,1.2004375,1.2594461,0.43094158,0.123381615,0.06556511,0.09357929,1.0621548,1.090169,0.84757805,0.22530556,0.12636185,0.24199486,2.1493435,2.220869
0.33259392,0.079870224,0.11920929,0.27418137,1.1825562,1.1622906,0.29206276,0.086426735,0.10848045,0.21457672,1.0043383,0.9715557,0.6198883,0.14781952,0.2193451,0.44941902,2.0980835,2.0253658
1.1444092,0.21457672,0.02861023,0.23365021,1.077652,1.7261505,0.32424927,0.059604645,0.0,0.0667572,0.29087067,0.45776367,0.9584427,0.18596649,0.0047683716,0.2002716,0.9012222,1.4400482
