l_tor,l_tor,l_tor,l_tor,l_tor,l_tor,no_tor,no_tor,no_tor,no_tor,no_tor,no_tor,r_tor,r_tor,r_tor,r_tor,r_tor,r_tor
1.335144,0.3015995,0.24199486,0.06198883,1.5437603,1.7333031,0.24408102,0.06899238,0.06392598,0.054240227,0.21398067,0.21085143,1.1855364,0.2670288,0.2014637,0.06914139,1.4591217,1.6576052
1.2087822,0.20861626,0.20384789,0.33020973,1.2242794,1.4352798,0.32782555,0.059902668,0.06109476,0.08314848,0.34540892,0.39577484,1.0120869,0.17285347,0.18775463,0.2849102,1.0609627,1.2457371
1.4132261,0.1347065,0.19192696,0.1835823,1.6516447,1.8596649,0.23037195,0.033527613,0.06005168,0.01296401,0.17806888,0.16883016,1.2379885,0.11861324,0.15974045,0.18298626,1.527071,1.7440319
1.3124943,0.19967556,0.21755695,0.24735928,1.5890598,1.7881393,0.2399087,0.047385693,0.058859587,0.017136335,0.21457672,0.23543835,1.1384487,0.17166138,0.18179417,0.22292137,1.4525652,1.6474724
1.5759468,0.26971102,0.079870224,0.011920929,1.7476082,1.8531084,0.27313828,0.054091215,0.06571412,0.052303076,0.24408102,0.22396445,1.5166402,0.26285648,0.030696392,0.02861023,1.8030405,1.9645691
1.3399124,0.20742416,0.2193451,0.29087067,1.6307831,1.8548965,0.22619963,0.046938658,0.06273389,0.0031292439,0.19788742,0.20354986,1.1706352,0.18119812,0.1835823,0.27775764,1.5050173,1.7368793
1.3440847,0.17404556,0.22292137,0.29027462,1.7726421,1.9448996,0.24408102,0.045597553,0.0718236,0.034868717,0.23856759,0.26643276,1.1712313,0.1513958,0.19133091,0.25749207,1.61767,1.7935038
1.3577938,0.32782555,0.21457672,0.11920929,1.2749434,1.5056133,0.2872944,0.07420778,0.06437302,0.0044703484,0.24914742,0.2706051,1.167655,0.28669834,0.19431114,0.10192394,1.1384487,1.3518333
1.257658,0.20802021,0.25570393,0.333786,1.526475,1.7946959,0.26598573,0.05364418,0.053048134,0.0526011,0.25853515,0.29474497,1.1008978,0.17940998,0.21576881,0.3039837,1.423955,1.6838312
1.2999773,0.16927719,0.23365021,0.24974346,1.7082691,1.8697977,0.25883317,0.04708767,0.06809831,0.04798174,0.26002526,0.29206276,1.1247396,0.14662743,0.2014637,0.21576881,1.5497208,1.7142296
1.2016296,0.20384789,0.20682812,0.32424927,1.2254715,1.4352798,0.32931566,0.060498714,0.060498714,0.08434057,0.3451109,0.39577484,1.0114908,0.17344952,0.18775463,0.28431416,1.0603666,1.245141
1.3655424,0.15795231,0.17762184,0.25451183,1.527667,1.6486645,0.24557114,0.04723668,0.06780028,0.030249357,0.20712614,0.23707747,1.1837482,0.13232231,0.15318394,0.21636486,1.3929605,1.5121698
1.5878677,0.28192997,0.092983246,0.02682209,1.7356873,1.8650293,0.26613474,0.04708767,0.058561563,0.062286854,0.2516806,0.21800399,1.5240908,0.27149916,0.04082918,0.038444996,1.7946959,1.9729137
1.3780594,0.17881393,0.19907951,0.23245811,1.7285347,2.0092726,0.22053719,0.04157424,0.070780516,0.001937151,0.19431114,0.18939376,1.2135506,0.15735626,0.16927719,0.22172928,1.5848875,1.8823147
1.6382337,0.27656555,0.08106232,0.014901161,1.8745661,1.9857287,0.18268824,0.037550926,0.07465482,0.074505806,0.12859702,0.09894371,1.577735,0.27000904,0.03129244,0.0017881393,1.9302964,2.0989776
1.1956692,0.20265579,0.21219254,0.32186508,1.2278557,1.4305115,0.3322959,0.0628829,0.05543232,0.08314848,0.3415346,0.3963709,1.0061264,0.17166138,0.19431114,0.28133392,1.0633469,1.2403727
1.4305115,0.2002716,0.12218952,0.33795834,1.7178059,1.9520521,0.25361776,0.05349517,0.056922436,0.035315752,0.23320317,0.2783537,1.244545,0.17225742,0.10550022,0.29981136,1.5699863,1.795888
1.5503168,0.29683113,0.11920929,0.029802322,1.4472008,1.629591,0.31501055,0.070631504,0.042915344,0.050365925,0.26762486,0.2706051,1.3458729,0.25749207,0.111460686,0.02026558,1.3029575,1.4775991
1.3697147,0.30755997,0.14305115,0.014305115,1.3434887,1.5842915,0.37163496,0.08434057,0.04351139,0.006854534,0.37193298,0.42706728,1.1461973,0.25212765,0.13649464,0.009536743,1.1521578,1.3512373
1.2010336,0.20265579,0.20742416,0.3248453,1.2254715,1.4358759,0.32931566,0.06020069,0.060498714,0.08434057,0.3451109,0.39577484,1.0114908,0.17285347,0.18715858,0.2849102,1.0609627,1.2457371
1.4972687,0.3015995,0.21874905,0.15497208,1.5330315,1.7881393,0.24840236,0.07212162,0.06824732,0.03889203,0.1962483,0.20951033,1.3160706,0.25987625,0.19192696,0.15258789,1.412034,1.6760826
1.5929341,0.27120113,0.08195639,0.008940697,1.783073,1.8879771,0.17106533,0.037401915,0.075399876,0.06735325,0.10147691,0.07271767,1.527667,0.26345253,0.03248453,0.024735928,1.8274784,1.988411
1.2654066,0.18954277,0.24557114,0.31471252,1.5598536,1.8250942,0.26732683,0.051409006,0.059604645,0.046640635,0.2618134,0.3053248,1.1122227,0.16272068,0.21159649,0.28312206,1.4525652,1.7166138
1.6501546,0.22292137,0.004172325,0.16212463,1.950264,2.0116568,0.21234155,0.030100346,0.06347895,0.015348196,0.15556812,0.1373887,1.5974045,0.22530556,0.042021275,0.16093254,2.0298362,2.1448731
1.4388561,0.29206276,0.1347065,0.026226044,1.3518333,1.5431643,0.39368868,0.08523464,0.041127205,0.006556511,0.38206577,0.42647123,1.2099743,0.24318695,0.12218952,0.017881393,1.1777878,1.3428926
1.4168024,0.21100044,0.333786,0.15795231,1.5622377,1.6587973,0.23573637,0.057667494,0.08612871,0.03889203,0.20086765,0.18909574,1.2475252,0.18417835,0.28908253,0.15377998,1.4358759,1.5670061
1.1718273,0.25629997,0.18835068,0.34213066,1.2290478,1.5282631,0.31888485,0.07212162,0.055730343,0.08761883,0.346601,0.42289495,0.97990036,0.21457672,0.17642975,0.29444695,1.0639429,1.3238192
1.5348196,0.20205975,0.0074505806,0.1898408,1.7127395,1.7616153,0.26091933,0.035613775,0.05811453,0.0040233135,0.23290515,0.2130866,1.4775991,0.19997358,0.043809414,0.20325184,1.7610192,1.8599629
1.5646219,0.16182661,0.06735325,0.26583672,1.8286705,1.9899011,0.1758337,0.022053719,0.07212162,0.02592802,0.12367964,0.1052022,1.5044212,0.15377998,0.01758337,0.2861023,1.8835068,2.1019578
1.4799833,0.28133392,0.119805336,0.04708767,1.3709068,1.5234947,0.34749508,0.0756979,0.04172325,0.043809414,0.30964613,0.32424927,1.2791157,0.24020672,0.106692314,0.04053116,1.2391806,1.3816357
1.681447,0.28789043,0.07748604,0.030100346,1.9839406,2.1108985,0.13813376,0.0397861,0.08434057,0.07376075,0.066012144,0.02503395,1.6532838,0.28565526,0.025779009,0.021606684,2.104193,2.29761
1.5425682,0.22649765,0.19848347,0.07033348,1.4871359,1.6903877,0.25600195,0.05915761,0.06467104,0.05349517,0.18820167,0.19311905,1.3554096,0.19311905,0.17464161,0.07748604,1.3715029,1.5902519
1.2099743,0.21517277,0.20325184,0.32544136,1.2505054,1.4668703,0.3245473,0.05543232,0.061690807,0.08314848,0.33199787,0.3796816,1.0246038,0.18775463,0.18239021,0.28669834,1.0979176,1.2928247
1.410842,0.31471252,0.22351742,0.047683716,1.6659498,1.8560886,0.2361834,0.063329935,0.07227063,0.05081296,0.21353364,0.20459294,1.2379885,0.27894974,0.1835823,0.05722046,1.5342236,1.7380714
1.2010336,0.21219254,0.23782253,0.35107136,1.1909008,1.437068,0.33020973,0.06377697,0.06467104,0.08612871,0.33259392,0.39547682,1.0061264,0.17523766,0.21457672,0.3015995,1.0365248,1.2469292
1.5616417,0.269413,0.08523464,0.014305115,1.7249584,1.8239021,0.26121736,0.05275011,0.069737434,0.05438924,0.22828579,0.20414591,1.4787912,0.2592802,0.04440546,0.029802322,1.74582,1.8912554
1.2636185,0.28967857,0.21219254,0.13709068,1.257062,1.4352798,0.34481287,0.08493662,0.06377697,0.023543835,0.35524368,0.39607286,1.0603666,0.24497509,0.19490719,0.113248825,1.090169,1.2463331
1.3786554,0.17762184,0.19967556,0.23365021,1.7285347,2.0092726,0.22038817,0.041425228,0.07048249,0.0020861626,0.19446015,0.18954277,1.2135506,0.15735626,0.16987324,0.22232533,1.5848875,1.8835068
1.2183189,0.21457672,0.20742416,0.3260374,1.2665987,1.4871359,0.3182888,0.05364418,0.059902668,0.08255243,0.32037497,0.3644824,1.0371208,0.18954277,0.18835068,0.2872944,1.1211634,1.322031
1.3780594,0.17762184,0.19907951,0.23245811,1.7285347,2.0092726,0.22038817,0.04157424,0.07048249,0.0020861626,0.19446015,0.18909574,1.2135506,0.15676022,0.16868114,0.22232533,1.5848875,1.8823147
1.4138222,0.269413,0.15377998,0.0011920929,1.3554096,1.5103817,0.3862381,0.07927418,0.046491623,0.015497208,0.3835559,0.41604042,1.1879206,0.22411346,0.13768673,0.00834465,1.180768,1.3113022
1.6602874,0.28699636,0.09357929,0.033676624,1.951158,2.0763278,0.179708,0.036507845,0.0731647,0.07241964,0.11950731,0.08761883,1.6117096,0.28550625,0.05096197,0.029206276,2.0459294,2.2348762
1.5497208,0.12874603,0.21338463,0.09894371,1.4781952,1.4489889,0.27507544,0.039339066,0.06437302,0.0834465,0.22232533,0.18954277,1.3828278,0.11622906,0.18000603,0.07331371,1.3756752,1.3750792
1.2230873,0.23126602,0.15795231,0.27418137,1.3118982,1.5574694,0.3194809,0.058710575,0.046789646,0.06854534,0.33318996,0.38325787,1.0412931,0.20384789,0.14483929,0.24318695,1.1610985,1.3816357
1.4865398,0.24437904,0.20325184,0.06735325,1.6957521,1.8590689,0.24199486,0.053197145,0.0628829,0.06347895,0.18641353,0.16987324,1.3035536,0.21636486,0.16987324,0.04351139,1.565218,1.7440319
1.206398,0.20623207,0.20503998,0.33140182,1.2254715,1.4352798,0.3311038,0.06198883,0.05632639,0.08106232,0.3412366,0.39547682,1.0097027,0.17106533,0.18954277,0.28669834,1.0627508,1.2463331
1.4930964,0.27239323,0.1835823,0.12814999,1.5860796,1.8078089,0.24884939,0.071674585,0.066161156,0.040233135,0.19848347,0.20980835,1.3118982,0.2360344,0.16152859,0.12755394,1.4585257,1.6921759
1.2117624,0.22828579,0.1591444,0.27537346,1.2987852,1.5348196,0.32931566,0.06318092,0.04261732,0.06586313,0.34093857,0.3990531,1.026392,0.19907951,0.14722347,0.24497509,1.141429,1.3524294
1.4984608,0.30219555,0.218153,0.15497208,1.5336275,1.7893314,0.24855137,0.07197261,0.06824732,0.03889203,0.1963973,0.2092123,1.3160706,0.2604723,0.19192696,0.15199184,1.4126301,1.6760826
1.6626716,0.28789043,0.09417534,0.030398369,1.950562,2.0757318,0.18194318,0.037550926,0.07271767,0.06854534,0.11920929,0.08717179,1.6155839,0.2872944,0.051259995,0.024139881,2.0453334,2.23428
1.4406443,0.13589859,0.13172626,0.14543533,1.7404556,1.8960238,0.25644898,0.032782555,0.064224005,0.0064074993,0.23439527,0.2193451,1.3816357,0.13321638,0.082850456,0.15884638,1.7896295,1.9970536
1.2153387,0.2169609,0.2014637,0.33080578,1.2493134,1.4656782,0.32365322,0.055134296,0.062286854,0.082850456,0.33199787,0.37938356,1.0222197,0.18537045,0.18537045,0.28550625,1.0985136,1.2934208
1.5935302,0.27120113,0.08165836,0.009536743,1.783669,1.8876791,0.17121434,0.037699938,0.075250864,0.067055225,0.10147691,0.072568655,1.527071,0.26345253,0.03218651,0.025331974,1.8277764,1.9881129
1.4126301,0.269413,0.15258789,0.0011920929,1.3554096,1.5115738,0.38653612,0.0795722,0.046491623,0.015497208,0.3835559,0.4169345,1.1873245,0.22411346,0.13828278,0.007748604,1.1819601,1.3130903
1.3709068,0.30755997,0.14185905,0.013113022,1.3434887,1.5830994,0.37163496,0.08523464,0.04351139,0.006556511,0.37163496,0.42706728,1.1444092,0.24795532,0.13291836,0.0059604645,1.1569262,1.3506413
1.4400482,0.2914667,0.1347065,0.026226044,1.3518333,1.5431643,0.39368868,0.085532665,0.041425228,0.006556511,0.38176775,0.42647123,1.2099743,0.24318695,0.121593475,0.017285347,1.1777878,1.3434887
1.4126301,0.269413,0.15735626,0.0071525574,1.3566017,1.5056133,0.38653612,0.07927418,0.0461936,0.014901161,0.38325787,0.41633844,1.1855364,0.22411346,0.14185905,0.016093254,1.1825562,1.3053417
1.4775991,0.19550323,0.2270937,0.034570694,1.7261505,1.9800663,0.25317073,0.046640635,0.0731647,0.05438924,0.21636486,0.20310283,1.3545156,0.17911196,0.19133091,0.0113248825,1.6719103,1.9583106
1.4704466,0.28431416,0.11920929,0.06258488,1.3536215,1.4966726,0.35196543,0.07480383,0.042915344,0.037252903,0.31590462,0.333488,1.2665987,0.24735928,0.10848045,0.06020069,1.2123585,1.3464689
1.5771389,0.2706051,0.079870224,0.014305115,1.7476082,1.8531084,0.27179718,0.05364418,0.066012144,0.054836273,0.24467707,0.22470951,1.5163422,0.26345253,0.030994415,0.028312206,1.8030405,1.9645691
1.2606382,0.28550625,0.30875206,0.09417534,1.3393164,1.4460087,0.2759695,0.06914139,0.07390976,0.009834766,0.25123358,0.25570393,1.0800362,0.25331974,0.2670288,0.08225441,1.2016296,1.2987852
1.3166666,0.33318996,0.22649765,0.1937151,1.2743473,1.5473366,0.3299117,0.083744526,0.06437302,0.030994415,0.31381845,0.35971403,1.1271238,0.29087067,0.20503998,0.166893,1.1396408,1.3899803
1.4424324,0.32424927,0.21755695,0.010728836,1.7374754,1.9586086,0.23141503,0.062137842,0.073462725,0.043213367,0.2014637,0.18700957,1.2677908,0.28848648,0.17881393,0.023841858,1.5991926,1.8298626
1.3536215,0.17523766,0.19669533,0.19669533,1.693964,1.937747,0.23305416,0.042766333,0.071674585,0.020563602,0.21234155,0.22530556,1.181364,0.15377998,0.16510487,0.17344952,1.5377998,1.7869473
1.1378527,0.17762184,0.26583672,0.24855137,1.359582,1.5068054,0.30845404,0.053048134,0.058710575,0.060498714,0.33557415,0.37431717,0.96797943,0.1591444,0.23841858,0.22113323,1.2022257,1.3411045
1.4257431,0.25689602,0.18537045,0.017881393,1.5574694,1.6361475,0.256598,0.06824732,0.06899238,0.019818544,0.21070242,0.23201108,1.2409687,0.22292137,0.16212463,0.0011920929,1.4269352,1.5091896
1.3363361,0.19669533,0.243783,0.09179115,1.3226271,1.2999773,0.3501773,0.056624413,0.06347895,0.0333786,0.33706427,0.32693148,1.1378527,0.17285347,0.2092123,0.0923872,1.1712313,1.1622906
1.2999773,0.17046928,0.23424625,0.2503395,1.7076731,1.8692017,0.25883317,0.046938658,0.06839633,0.048428774,0.2603233,0.29236078,1.1247396,0.14603138,0.20205975,0.21576881,1.5497208,1.7148256
1.1205673,0.119805336,0.3540516,0.35226345,1.2201071,1.308918,0.3132224,0.044703484,0.0885129,0.086426735,0.3388524,0.36895275,0.94115734,0.10192394,0.30755997,0.3027916,1.0597706,1.142621
1.4936924,0.27239323,0.1835823,0.12755394,1.5866756,1.8084049,0.24884939,0.07137656,0.06631017,0.04053116,0.19863248,0.20951033,1.3124943,0.23543835,0.16152859,0.12755394,1.4585257,1.6915798
1.4311075,0.12457371,0.16152859,0.14007092,1.6993284,1.8930435,0.24840236,0.033974648,0.056922436,0.01296401,0.19937754,0.19401312,1.3124943,0.11533499,0.12904406,0.14990568,1.6415119,1.8671155
1.1968613,0.20265579,0.21219254,0.320673,1.2290478,1.4305115,0.33289194,0.0628829,0.05543232,0.08314848,0.3412366,0.39577484,1.0073185,0.17166138,0.1937151,0.28192997,1.064539,1.2397766
1.2457371,0.19490719,0.22768974,0.29921532,1.5050173,1.7476082,0.28967857,0.052154064,0.051558018,0.0500679,0.30905008,0.35136938,1.0836124,0.166893,0.19729137,0.2682209,1.3744831,1.6224384
1.4936924,0.27239323,0.18417835,0.12755394,1.5860796,1.8072128,0.24870038,0.0718236,0.066012144,0.040382147,0.19848347,0.20951033,1.3113022,0.2360344,0.16212463,0.12755394,1.4591217,1.6915798
1.1968613,0.20265579,0.21338463,0.32186508,1.2278557,1.4305115,0.3322959,0.062286854,0.05543232,0.082850456,0.3415346,0.39577484,1.0061264,0.17166138,0.19431114,0.28192997,1.0639429,1.2403727
1.2356043,0.19788742,0.25689602,0.23007393,1.4066696,1.6379356,0.27388334,0.04991889,0.061243773,0.024586916,0.27373433,0.30860305,1.0693073,0.16868114,0.22351742,0.2002716,1.282692,1.5133619
1.1992455,0.20503998,0.21100044,0.3194809,1.2254715,1.4305115,0.3296137,0.06020069,0.059604645,0.084638596,0.3451109,0.3966689,1.0085106,0.17344952,0.19133091,0.28014183,1.0609627,1.2397766
1.1980534,0.20384789,0.20861626,0.320673,1.2254715,1.4305115,0.3299117,0.060498714,0.059902668,0.084638596,0.3451109,0.3966689,1.0085106,0.17404556,0.19133091,0.27894974,1.0615587,1.2403727
1.1312962,0.18119812,0.26404858,0.2503395,1.3440847,1.4835596,0.31411648,0.055134296,0.06258488,0.06020069,0.34987926,0.3913045,0.9584427,0.15854836,0.23365021,0.22292137,1.1783838,1.308322
1.4024973,0.20384789,0.17762184,0.22768974,1.770854,2.0164251,0.22038817,0.043809414,0.06437302,0.00074505806,0.17881393,0.17985702,1.232624,0.1770258,0.15467405,0.21964312,1.6263127,1.8915534
1.3798475,0.20682812,0.23424625,0.26106834,1.6844273,1.9872189,0.2245605,0.045895576,0.0667572,0.00059604645,0.18417835,0.19013882,1.2129545,0.17940998,0.20384789,0.24855137,1.5497208,1.8644333
1.2040138,0.20742416,0.20980835,0.32782555,1.2254715,1.4305115,0.33169985,0.062286854,0.055730343,0.08195639,0.3415346,0.3963709,1.0085106,0.17225742,0.19311905,0.28192997,1.0639429,1.2397766
1.4859438,0.2759695,0.034570694,0.27894974,1.7666817,1.8626451,0.25734305,0.054985285,0.052899122,0.007599592,0.23543835,0.23052096,1.4311075,0.26971102,0.017881393,0.28789043,1.8113852,1.9553304
1.257658,0.29444695,0.24557114,0.15676022,1.2218952,1.437664,0.34362078,0.08583069,0.07122755,0.028014183,0.34719706,0.39577484,1.0561943,0.24914742,0.22053719,0.12874603,1.0639429,1.2469292
1.2379885,0.20742416,0.27358532,0.3284216,1.4621019,1.7434359,0.2849102,0.05364418,0.0590086,0.056028366,0.29325485,0.33944845,1.0639429,0.17642975,0.24080276,0.28848648,1.3250113,1.5991926
1.1968613,0.20384789,0.20980835,0.3194809,1.2254715,1.4305115,0.3296137,0.06020069,0.059902668,0.084638596,0.34540892,0.3966689,1.0079145,0.17285347,0.19192696,0.28073788,1.0615587,1.2397766
1.2004375,0.21338463,0.23961067,0.34809113,1.1897087,1.4305115,0.3272295,0.06109476,0.06824732,0.08881092,0.3376603,0.39696693,1.0055304,0.17762184,0.21636486,0.29623508,1.0353327,1.2409687
1.5762448,0.27030706,0.08046627,0.011622906,1.7479062,1.8543005,0.27313828,0.054240227,0.06556511,0.052154064,0.24437904,0.22411346,1.5163422,0.2631545,0.03129244,0.02861023,1.8033385,1.9648671
1.2254715,0.3373623,0.19907951,0.14781952,1.2636185,1.5306473,0.33557415,0.097453594,0.058412552,0.02861023,0.35643578,0.423491,1.026988,0.28550625,0.18417835,0.12218952,1.0943413,1.3244152
1.2904406,0.2759695,0.29921532,0.10728836,1.424551,1.5735626,0.27656555,0.0667572,0.07301569,0.023543835,0.2580881,0.26136637,1.1265278,0.243783,0.25629997,0.098347664,1.3196468,1.475215
1.4978647,0.30219555,0.218153,0.15497208,1.5330315,1.7887354,0.24825335,0.07227063,0.06854534,0.03889203,0.19609928,0.20951033,1.3148785,0.26106834,0.192523,0.15199184,1.411438,1.6760826
1.2040138,0.20742416,0.20861626,0.32782555,1.2278557,1.4305115,0.3311038,0.06258488,0.05632639,0.08195639,0.34183264,0.39577484,1.0073185,0.17285347,0.19431114,0.28192997,1.0639429,1.2409687
1.4162064,0.13828278,0.19073486,0.17940998,1.66893,1.8787384,0.25242567,0.03620982,0.058561563,0.0086426735,0.2078712,0.20429492,1.334846,0.13500452,0.15109777,0.19043684,1.6844273,1.9320846
1.4138222,0.269413,0.15377998,0.0011920929,1.3542175,1.5127659,0.38594007,0.079870224,0.046789646,0.015199184,0.3835559,0.4169345,1.1873245,0.22411346,0.13768673,0.009536743,1.180172,1.3124943
1.3762712,0.20503998,0.15854836,0.23663044,1.7571449,1.9562244,0.22307038,0.046491623,0.059902668,0.00029802322,0.19028783,0.18596649,1.2052059,0.18000603,0.13113022,0.23007393,1.61767,1.8274784
1.4555454,0.23722649,0.20503998,0.035762787,1.6188622,1.758337,0.24348497,0.050365925,0.0692904,0.065118074,0.20548701,0.18790364,1.2773275,0.21219254,0.16748905,0.017285347,1.4925003,1.6516447
