cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2
0.18404816,-0.98291725,-0.9955358,-0.094384685,3.1438978,0.09072971
0.9989024,-0.046839945,0.00635423,-0.9999798,-5.256285,5.11749
0.67644095,-0.73649687,0.9393333,-0.34300578,7.87287,-10.339775
-0.94778246,0.3189176,-0.849853,0.52701986,6.0455165,-4.6511335
0.36329907,-0.9316726,-0.09888266,0.9950991,-0.6536706,1.5870609
0.6971066,-0.7169675,0.8429622,0.5379728,-3.311362,6.2112775
0.9691007,-0.24666548,0.78708905,0.6168394,2.080287,-2.6718204
0.16857134,-0.98568946,-0.7681855,0.6402274,6.449739,-4.8176575
0.55623925,-0.8310222,0.19087693,-0.981614,-3.2943828,4.2145677
0.9994646,-0.03272025,0.51913035,0.8546951,7.2336884,-9.696876
-0.5733556,-0.8193066,-0.51484174,0.85728526,-0.2010335,3.2668946
-0.7104292,-0.7037687,-0.6563626,0.7544456,4.9866133,-3.07145
-0.4650998,-0.88525826,0.52169055,0.85313475,-0.06352087,3.1310363
0.93012327,0.36724746,0.5649998,-0.82509106,-1.0190358,0.6344239
0.99999964,-0.00086223235,-0.43118235,0.9022648,3.4507573,-3.7563717
0.0012567044,0.9999992,0.29384086,-0.95585436,4.9166136,-7.460896
0.9991158,-0.04204216,0.9776539,-0.21022086,-0.5426099,1.0805401
0.64922875,0.7605932,-0.3919851,-0.9199716,-2.6815703,2.623255
0.98865134,-0.15022829,0.9970788,0.07637993,-0.63187337,1.5254488
0.9834934,-0.18094394,0.78825134,0.6153534,0.79573506,-0.8216167
-0.8464838,0.53241444,-0.83246756,-0.5540738,5.5161667,-6.216077
0.09216169,0.99574405,-0.63676494,-0.77105796,-0.32600957,-0.82107466
0.99335486,0.115091935,0.9063892,-0.42244372,-0.30442035,0.27100182
0.9863971,0.16437991,0.89310235,-0.4498535,-0.18249235,0.021543028
0.45105198,-0.89249766,-0.98987234,0.14196041,3.7349153,-0.8617983
0.99539644,0.09584319,0.91352135,-0.40679082,-0.35316724,0.5374809
-0.38233432,-0.92402405,0.45601538,0.8899719,-3.693864,5.9504786
0.87812257,-0.4784357,0.89411056,0.4478463,-2.701439,4.388262
0.023268832,-0.9997292,0.87456095,-0.48491564,-2.356169,4.3668375
0.01832269,-0.99983215,-0.91702616,0.3988271,0.78280675,1.3818805
0.79773366,-0.60300994,-0.011402949,0.999935,-6.1751637,3.7594533
0.4797254,-0.8774187,-0.927272,0.37438822,2.6759596,-1.2224804
-0.8629325,-0.5053192,-0.81505215,0.5793876,5.556385,-6.4069853
0.97444016,-0.2246472,0.9857201,-0.1683919,-1.6983578,2.7768679
0.51894474,0.8548078,0.15048282,-0.98861265,-0.07556853,-0.7148894
0.97915846,0.20309778,0.9998227,0.018831516,2.3455372,-3.5815485
0.1708512,0.98529685,-0.54533523,-0.83821803,0.38826883,-1.549267
0.8225647,-0.5686715,0.4565602,0.88969254,1.3272167,-0.98770255
0.9916086,0.12927634,0.71576023,-0.6983461,-1.5803901,2.0138898
0.36370927,0.93151253,-0.12714884,-0.99188364,1.6116055,-2.9788227
0.990729,-0.13585325,0.99757344,0.069622524,-0.68315727,1.6658983
0.8569477,-0.51540333,0.9261286,0.37720782,-1.3666058,2.756831
0.44593978,-0.895063,-0.20666164,0.97841245,1.4075725,-0.8127879
0.9693831,0.24555323,0.9996858,-0.025066126,1.146469,-2.263709
0.96867657,0.24832582,-0.9218021,0.38766074,4.4849043,-2.2381384
0.82431585,0.56613016,0.2920669,0.9563979,3.2490172,-5.0591826
0.99910104,-0.04239246,0.99986804,0.016245943,-0.025717648,0.099488966
0.046826094,-0.99890304,0.9636383,0.2672101,5.4661636,-8.552695
0.90041107,0.4350401,0.8776946,-0.4792204,0.82167107,-2.08298
0.9017634,0.43223,0.8954602,-0.44514158,0.7873335,-1.9922295
0.9916097,0.12926811,0.9912542,0.13196635,3.3649833,-5.6054497
0.85448015,0.519484,0.70421505,-0.70998675,0.18269144,-1.2405504
0.8375498,0.5463609,0.4306538,-0.9025172,-2.1393654,2.512025
0.5775244,-0.8163734,-0.103071935,0.9946739,1.754311,-1.7640665
0.16977517,-0.9854828,0.6047823,0.79639083,6.855349,-10.231763
-0.6034531,-0.7973985,-0.5033398,0.86408854,-0.48029655,3.4447694
-0.27928695,0.9602077,-0.9330731,0.35968682,5.0348854,3.2979798
0.568059,0.82298785,-0.63765496,-0.7703221,-4.6966696,1.869386
0.060312275,0.99817955,0.6676291,-0.744494,2.0609505,-5.3694625
-0.6358207,-0.77183676,0.089903906,0.99595046,6.309267,-6.943115
0.6141383,0.7891984,-0.83111507,-0.5561004,6.147551,-4.14102
-0.48946363,0.8720237,-0.072499275,-0.99736845,3.1410933,-3.7713964
0.9964827,0.083799206,0.9722535,-0.23392978,0.33774123,-0.7354839
0.5711679,0.82083327,0.93629146,0.35122404,3.264286,-6.302679
0.28911218,-0.95729524,-0.22805355,0.9736486,0.2637899,0.567834
0.7432583,-0.66900456,0.6732537,0.73941153,-0.5758966,1.7620361
0.09211099,0.99574876,-0.5622141,-0.82699174,-2.0831685,-1.5439167
0.03756141,-0.99929434,-0.43680555,0.899556,-1.2225897,3.3635106
0.9035199,-0.428546,-0.6852487,0.7283092,3.4856825,-3.110237
0.9664852,-0.25672224,0.9211947,0.38910207,-0.5135757,1.556416
0.8425859,0.53856194,-0.8547659,-0.51901376,-3.8931575,1.4152128
0.9840561,0.17785816,0.80322987,-0.59566915,-2.8139415,3.8813877
0.997362,0.072588235,0.9310411,-0.36491427,-0.36535892,0.49817336
-0.2574147,-0.966301,-0.7312671,-0.68209124,5.4653244,1.2312584
-0.109935686,0.9939387,-0.2105497,-0.97758317,-0.5851511,-2.9866948
0.9230812,0.38460505,0.50960267,-0.86040986,-1.023124,0.5746068
0.06828554,0.9976658,-0.8530388,-0.52184755,4.8122635,-2.5745869
-0.1689087,-0.9856317,-0.33531067,0.9421076,-4.571042,-0.264889
0.95253843,-0.3044183,0.84123677,0.54066694,-0.08898355,0.96615064
0.8693929,0.49412143,0.58465827,-0.81127965,-0.4703039,-0.3166889
0.1175065,-0.9930721,-0.2146175,0.97669816,3.1927166,0.14134873
0.98287654,0.18426529,0.9037233,-0.4281171,-0.015657324,-0.26310545
-0.70475215,0.7094536,-0.9766765,-0.21471596,3.732991,-0.9554293
0.013063036,-0.99991465,-0.69365954,0.72030306,-0.4169242,2.598
0.17975497,0.9837114,-0.6958859,-0.7181524,-0.77269006,-0.3305381
0.35834342,-0.9335898,-0.9484404,0.3169556,2.1054196,-0.2125256
0.990227,0.13946506,0.8973407,-0.44133848,-0.29165727,0.3142076
-0.99412835,0.10820737,-0.9657841,-0.2593474,1.9278966,-2.8855722
0.9935787,0.11314325,0.76482725,-0.64423543,-1.5593282,2.022855
0.53358865,0.84574413,0.16947216,-0.98553497,-0.08770345,-0.5926091
0.983121,0.18295665,0.8813932,-0.47238335,-0.13928466,0.023174375
0.7824353,-0.62273186,-0.8546359,0.51922774,3.1318493,-2.015473
0.9999981,0.0019378809,0.9199029,0.39214617,1.1592838,-1.9294244
0.63092864,0.7758409,0.17830527,-0.98397523,-1.0950803,0.69375384
0.9999733,-0.0073077963,0.9996355,-0.026996264,0.21469225,-0.33692804
-0.61345583,0.78972906,0.8063528,-0.5914349,1.183851,-3.9264798
0.8639,-0.50366336,0.37897015,0.9254089,2.7785444,-3.7818654
-0.6057384,0.7956639,-0.39553735,-0.9184499,-1.4527854,-2.5656774
0.72467977,-0.68908584,0.47349232,0.8807979,0.3051072,0.67392725
0.9705691,0.24082285,0.9991523,-0.04116698,1.1895223,-2.3911412
0.9438548,-0.33036056,0.57571363,0.8176514,1.9564662,-2.0687256
0.8011917,0.5984078,0.8081095,-0.5890323,1.9089954,-3.1878684
0.8043483,0.5941581,0.7874441,-0.61638606,1.8639953,-3.04841
0.72701865,-0.6866177,0.6620202,0.74948597,-0.65058655,2.0295372
0.5773281,-0.8165123,-0.95397115,0.29989842,-5.6984835,4.0268116
0.7954028,-0.6060811,0.36387232,0.9314488,1.1346973,-0.32247514
0.08857602,-0.99606943,0.9497948,0.31287342,-3.2036533,5.6589828
0.9853074,0.17079034,0.9343277,-0.35641506,0.14819172,-0.503089
0.27627477,0.9610787,-0.6575232,-0.7534343,-1.5340008,0.57518554
-0.24352428,0.9698948,0.5974349,-0.80191743,-5.0906234,5.364506
0.99676245,-0.08040287,-0.5408047,0.8411482,3.5104272,-3.5527952
0.97104156,-0.23891056,-0.53098327,-0.8473823,-4.0241523,3.1595078
0.5661676,0.82429016,0.13715395,-0.99054974,-0.9200018,0.053922683
-0.11157649,-0.9937559,0.4578159,0.889047,4.173099,-6.1481476
0.75797725,-0.652281,0.15729636,0.98755145,2.5309489,-2.8949866
0.61245906,-0.7905023,0.50783086,0.8614568,-2.0532622,3.3239625
0.37504494,-0.92700666,-0.26046532,0.9654832,0.5328113,0.12858391
0.99376005,0.111539304,0.9682606,-0.24994278,0.3153372,-0.6709323
0.9995939,-0.028496364,0.9999895,-0.004574732,0.16103396,-0.3014743
0.60481125,0.79636884,0.40225464,-0.9155278,0.94861275,-1.8445747
0.99999565,-0.0029408608,0.9730428,-0.23062474,-0.6126083,1.2827481
0.7295969,-0.6838774,-0.42950305,-0.9030654,5.055547,2.9533226
0.9080421,0.418879,0.8762543,0.48184887,6.16609,-9.381251
0.9671177,-0.25432917,0.74644476,0.6654474,2.0944917,-2.6579704
0.9803323,-0.19735396,0.7695084,0.63863665,0.8052289,-0.9069623
0.1518008,0.9884111,-0.38408536,-0.9232976,0.9283088,-2.1469972
-0.41822195,-0.90834486,0.20140402,0.9795083,-1.587699,4.197439
0.8459535,0.5332566,0.8878019,-0.4602258,3.233549,-5.3565226
-0.4059605,-0.9138906,-0.9367872,-0.34989965,-4.577278,2.7815292
0.8444281,0.5356689,0.94692093,-0.32146654,2.1079144,-3.5309048
0.72849184,-0.6850544,-0.895775,0.44450775,3.0946014,-1.8203031
0.7930236,-0.60919094,0.07087173,0.99748546,4.6580877,-3.122229
0.948626,-0.31639972,0.8136512,0.58135337,-0.11924702,0.961508
0.08723741,-0.99618757,-0.9481252,0.31789717,1.415168,0.6127238
0.7361951,-0.6767694,0.6625965,-0.7489765,-4.052134,5.5861955
0.73311055,0.6801095,0.64628005,-0.7631003,2.8507636,-4.853107
0.8793147,-0.4762411,0.9999066,-0.01366659,-3.7405329,6.619445
0.23282778,-0.97251797,-0.101401374,0.99484557,-1.8093389,4.105513
0.85525924,0.5182004,0.49571407,-0.8684858,-0.44626978,-0.4259461
0.9658459,-0.25911716,-0.8837577,0.46794474,4.517461,-2.5564375
0.9918481,-0.12742563,0.81953835,-0.5730244,-3.639408,6.1494236
0.97764003,0.2102855,-0.23425825,0.9721744,-5.756444,6.412296
0.99993163,-0.011690579,0.9999982,0.0019016258,0.09196927,-0.0049636783
-0.06953008,-0.9975799,-0.83358896,0.5523853,0.1391037,1.9921138
0.8640622,0.50338507,0.53777933,-0.84308565,-0.46555263,-0.3220043
0.96566004,-0.25980896,0.9293979,0.3690793,-0.45524207,1.4201761
-0.58307546,0.812418,0.36562973,-0.9307604,-3.58934,6.2432494
-0.9380726,0.3464387,-0.6545314,-0.7560348,-2.4834456,4.8851986
0.62245893,0.78265244,-0.61343586,-0.78974456,-3.6059718,0.9566907
0.9765016,-0.21551032,0.72650856,0.68715745,0.7975748,-0.9067335
0.4672806,-0.8841091,0.96363527,-0.26722112,-4.993512,7.3702354
0.99987817,-0.015609941,0.89532244,0.44541863,1.1785563,-1.9951388
0.58692336,-0.8096425,0.31910774,0.94771844,-1.7228478,2.8665152
0.9994071,-0.034430575,0.9999895,0.0045794076,0.049873292,0.0312407
0.9798084,0.19993892,0.99708754,0.07626544,2.3805127,-3.6601176
0.04598914,0.99894196,-0.92027277,-0.39127743,6.9388776,-5.503015
0.9396818,0.34204987,0.8585846,0.5126719,5.218784,-6.2231817
0.8282388,-0.56037533,0.50555956,0.8627917,1.3192049,-1.0422599
0.66146964,-0.7499719,0.74280435,-0.6695086,-3.897888,5.6119347
0.99535793,0.096242435,-0.20595941,-0.9785605,-4.251087,3.5494637
-0.98838556,0.1519672,-0.9214016,0.38861176,4.516224,-1.8182615
0.35718584,0.93403333,-0.09189295,-0.9957689,1.6965477,-3.1192605
-0.84886837,-0.5286043,-0.999571,0.02928763,3.5394962,-0.95978427
-0.9944116,0.105572425,-0.9955752,-0.09396826,3.2291782,-0.446903
0.8020076,-0.59731376,-0.99939895,0.034665443,4.23605,-1.3107817
0.02460223,-0.9996973,0.91823465,0.39603677,-2.9614534,5.4329853
0.4481168,0.893975,-0.6055623,-0.7957979,-2.0348175,1.55546
