cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2
0.99172217,0.12840241,0.98438,-0.17605692,-0.2125132,0.11575591
0.9992021,0.039939865,0.9019848,-0.4317678,-0.12669969,0.43966773
0.98717296,0.15965436,0.9795915,-0.20099877,-0.10451201,0.32338816
0.9998807,-0.015446556,0.96600586,-0.25852016,0.15639825,0.107391715
0.9998105,0.019466389,0.99270195,-0.12059354,0.14826134,0.18673138
0.9985582,0.05367903,0.9996766,-0.0254317,-0.12130647,0.027534986
0.9989698,0.04538043,0.9890294,-0.14771858,-0.212591,-0.05779824
0.99746865,0.07110801,0.9183231,-0.39583167,-0.24451725,0.039530866
0.99199754,0.12625726,0.96881676,-0.2477783,0.22634621,-0.003512881
0.9980615,0.06223595,0.98766196,-0.15660088,-0.0762509,0.54248416
0.999357,-0.035854723,0.9574534,-0.2885879,0.10076753,0.08106472
0.9920825,0.1255879,0.9909366,-0.13433072,-0.19442354,0.25272387
0.98731506,0.15877326,0.96403295,-0.26578268,-0.032342467,0.3941228
0.99770826,0.06766285,0.94675803,-0.32194602,0.09106815,-0.6101796
0.99602634,0.08905928,0.8699731,-0.49309912,-0.0010951653,-0.26495856
0.9898806,0.1419028,0.9740036,-0.22653235,0.19601344,-0.023653075
0.9993676,0.03555784,0.9926103,-0.12134587,0.031366922,-0.47944713
0.99087846,0.13475856,0.9220837,-0.38699055,0.13305295,0.22512911
0.99624395,0.08659118,0.97249377,-0.23292886,0.25992665,-0.017708171
0.9960131,0.08920673,0.99729264,-0.0735352,-0.15854229,0.3791729
0.9975043,0.07060577,0.9412504,-0.33770952,-0.2738782,0.039422154
0.9994055,-0.034477074,0.9602445,-0.27916044,-0.1362959,-0.05341852
0.9950044,0.09983083,0.97188765,-0.23544519,-0.27759224,0.056272123
0.9943715,0.10595012,0.9153555,-0.4026466,-0.19556117,-0.09223635
0.9987641,0.04970175,0.9791479,-0.20314857,0.08138992,-0.598303
0.98524183,0.17116812,0.96944374,-0.24531384,-0.009404537,0.25844666
0.9896979,0.14317182,0.93641484,-0.35089487,-0.08973523,-0.28957403
0.9986981,0.051010054,0.9978743,-0.065168045,-0.030920504,0.36013228
0.98556924,0.16927278,0.9656147,-0.2599776,0.0109595535,0.2709212
0.9996744,0.02551843,0.99435735,-0.106082246,-0.032706127,-0.36964613
0.98483986,0.17346613,0.96298397,-0.26955876,-0.06468899,-0.18684141
0.9960264,0.08905855,0.93161154,-0.36345553,0.25505725,-0.0037996958
0.9994407,0.033440318,0.9112348,-0.41188735,0.24244767,-0.18763773
0.9999601,-0.008932292,0.97302014,-0.23072022,-0.04216213,-0.35252428
0.98792064,0.1549607,0.98340976,-0.18139786,-0.1391827,0.26785672
0.99643856,0.08432208,0.9815811,-0.19104604,-0.09271787,0.5654124
0.9973766,0.072387256,0.996197,-0.087129325,0.21217678,-0.08828975
0.9950906,0.098967984,0.89894557,-0.4380603,0.01327515,0.37048426
0.9852885,0.1708994,0.97375846,-0.22758389,0.0918328,0.017081272
0.9995223,-0.030904988,0.94228226,-0.3348195,0.15195844,-0.18428326
0.99588037,0.09067685,0.9895216,-0.14438464,0.10794568,-0.511734
0.99918485,0.040368866,0.99845636,-0.05554159,-0.114694946,-0.13058221
0.99679,0.080060706,0.856278,-0.51651525,0.012719181,0.044211168
0.9990414,0.043775856,0.9094072,-0.4159069,-0.2280195,0.13084441
0.99890137,0.04686268,0.95543313,-0.29520762,-0.2810474,0.049343236
0.9939789,0.10957132,0.9107543,-0.41294864,0.020818867,-0.47353947
0.9921402,0.12513146,0.92997676,-0.36761835,0.19469333,0.11703577
0.99999243,0.0038925218,0.9879192,-0.15496968,0.13260022,0.23290373
0.99274296,0.12025587,0.9731357,-0.23023231,-0.11046088,0.5759031
0.9841102,0.17755876,0.9661663,-0.2579198,-0.04353202,-0.17701364
0.9965418,0.08309281,0.9983949,-0.05663578,-0.16669302,0.27508286
0.9998522,-0.017194612,0.9716003,-0.2366281,0.011013051,0.39564323
0.99681157,0.07979181,0.8550666,-0.5185182,0.009311648,-0.008133553
0.99360806,0.11288512,0.9792865,-0.20247951,0.10204718,-0.53496
0.9979466,0.06405077,0.99116546,-0.13263133,-0.07652023,0.5123293
0.9995835,0.028859535,0.9074716,-0.42011347,-0.20657976,0.19685665
0.99685377,0.07926289,0.8649324,-0.50188833,-0.13457873,0.06053597
0.9988031,-0.0489123,0.95261794,-0.30416948,-0.04321626,-0.003946316
0.98311776,0.18297388,0.9708026,-0.23987979,0.00057575223,-0.14870232
0.9889451,0.14828177,0.95539576,-0.29532856,-0.18608339,-0.08113374
0.9988733,0.04745663,0.97316915,-0.23009092,0.08155824,-0.604518
0.9887726,0.14942843,0.98539937,-0.17025891,0.16988145,-0.27939186
0.9854604,0.16990529,0.96594167,-0.25875995,0.074965514,0.15404588
0.9939292,0.11002162,0.9679799,-0.25102773,0.07902597,-0.5549674
0.9876708,0.1565454,0.95827615,-0.28584412,-0.014599223,0.40010136
0.99876314,0.049721614,0.93379384,-0.35781148,-0.26716197,0.075313374
0.99777573,0.06666019,0.91911125,-0.39399812,-0.0771423,0.52452403
0.99969816,-0.02456746,0.93831474,-0.34578246,-0.14930308,0.1970681
0.99810725,0.061497696,0.91466945,-0.40420267,-0.24133421,0.06836032
0.9989814,0.045123193,0.99995345,-0.009648726,-0.053817626,-0.08541546
0.9999186,0.012761386,0.9892005,-0.1465688,-0.08601595,-0.30766565
0.9996892,0.024928711,0.96928936,-0.24592313,0.23943093,0.027210109
0.99834263,0.05754945,0.95895785,-0.28354865,-0.28486666,0.043606915
0.99981016,-0.019485604,0.9333115,-0.35906768,0.1566686,-0.3152037
0.9970119,0.07724828,0.87804896,-0.47857082,0.13948509,-0.0012924782
0.9954753,0.09502058,0.890115,-0.45573592,0.01709739,0.3315033
0.99945164,0.03311184,0.91246283,-0.40915963,0.114085026,-0.45249435
0.99872977,0.050387442,0.91545266,-0.4024257,0.2556339,-0.11900233
0.9901834,0.13977414,0.9511692,-0.30866998,-0.20063828,-0.079264745
0.9977541,0.066983156,0.9993669,-0.035578687,-0.121104345,0.31976086
0.99583715,0.09115045,0.9270782,-0.37486798,-0.24356201,-0.011083432
0.99208546,0.12556432,0.92266,-0.38561454,-0.05525366,-0.3556849
0.9999923,-0.0039192843,0.9776597,-0.2101941,-0.055097584,-0.34915778
0.999119,0.04196756,0.99868596,-0.051248528,0.029658573,0.2610202
0.98510325,0.17196397,0.9778552,-0.20928246,0.10799684,-0.22536182
0.9957641,0.09194519,0.9260455,-0.37741196,-0.04543894,0.51699084
0.99882454,0.048471954,0.88218594,-0.4709012,-0.16693214,0.28415778
0.99999714,0.0023811636,0.9811633,-0.19317995,-0.12953995,-0.22787108
0.9875986,0.15700004,0.96700114,-0.25477198,0.15280111,0.05704932
0.9995298,-0.030662593,0.96095216,-0.27671456,0.059481174,0.2060976
0.99285257,0.11934722,0.9145132,-0.40455619,-0.066423595,-0.32749793
0.9854991,0.16968068,0.9654416,-0.26061952,-0.13347988,-0.06398619
0.99269974,0.12061203,0.985068,-0.17216566,0.24713878,-0.14189105
0.9976153,0.06901965,0.9990081,-0.04452903,0.09340351,-0.29056004
0.99954975,0.030005751,0.97430086,-0.22525057,-0.05656328,0.5601417
0.99982905,0.018489655,0.9473516,-0.32019532,-0.08916127,0.5438118
0.9999763,0.006890662,0.9758071,-0.21863332,-0.021395562,0.49203882
0.9950695,0.09918032,0.9898519,-0.14210287,-0.230252,0.104340054
0.99996,0.008940293,0.929181,-0.36962506,0.23732166,-0.17509267
0.996276,0.086221114,0.9142048,-0.4052525,0.061672688,-0.52133393
0.9985946,0.052998617,0.99879026,-0.049173277,-0.029260652,0.3097566
0.99979603,-0.020196756,0.9379698,-0.34671694,-0.17064716,0.17671564
0.9998283,0.018529948,0.992048,-0.12586014,-0.09385457,-0.28280726
0.9991818,-0.040444393,0.9500989,-0.31194896,0.065314464,-0.26509455
0.99921083,-0.039720032,0.9472294,-0.32055655,0.08724095,-0.24657872
0.99986255,0.01657881,0.940105,-0.340885,-0.09996444,0.52745175
0.99847275,0.05524668,0.89209867,-0.4518406,-0.18995081,0.12050368
0.99986225,0.016595945,0.94569427,-0.3250575,-0.25536466,0.08391507
0.9999473,-0.010267006,0.94156486,-0.33683172,-0.105473645,0.44776285
0.9986787,0.05138969,0.9998241,-0.018756447,0.03601529,0.09666862
0.999783,0.020831535,0.96870995,-0.24819565,0.053407907,-0.5435494
0.99803424,0.06267075,0.8736786,-0.48650354,-0.105031334,0.2962965
0.997022,0.07711779,0.87368554,-0.48649108,-0.041112494,0.2976502
0.99177396,0.12800154,0.98589724,-0.16735168,0.23382053,-0.16697007
0.9916556,0.12891552,0.92227733,-0.38652885,-0.11715177,-0.2490887
0.9981837,0.06024337,0.87340033,-0.48700294,0.12343957,-0.19473293
0.9979252,0.06438357,0.8693748,-0.49415323,-0.11178923,0.2505167
0.98705405,0.16038804,0.9550481,-0.2964509,-0.037674274,-0.31405887
0.9877275,0.15618692,0.9500968,-0.3119553,-0.12243558,-0.19362867
0.9977463,0.067099534,0.9989026,-0.046835653,0.15864165,-0.103451364
0.99443936,0.105310485,0.87831956,-0.478074,-0.06402285,-0.24458137
0.99829185,0.058424402,0.99772453,-0.0674219,-0.17487681,0.0151347825
0.9897245,0.14298747,0.9703514,-0.24169841,-0.0856954,0.49187645
0.99773014,0.067339554,0.8731588,-0.48743588,0.13360658,-0.09716328
0.99965274,0.026351966,0.9328124,-0.3603624,0.25849134,-0.12108517
0.9986411,0.052114744,0.9969723,-0.077757366,-0.17372039,-0.030549545
0.9935739,0.11318513,0.98727834,-0.15900156,0.12538655,-0.4911438
0.999317,-0.036953613,0.94814926,-0.31782532,-0.12715463,0.09329231
0.9999715,0.007551284,0.9430696,-0.3325956,-0.24220675,0.100009166
0.99088085,0.13474087,0.9421193,-0.3352778,-0.029227179,0.4992452
0.9999715,-0.0075473897,0.95167273,-0.30711395,0.05331563,-0.42734477
0.99107057,0.13333832,0.93617743,-0.35152775,0.18191598,0.13599366
0.99593353,0.09009077,0.9062671,-0.4227055,0.22548251,0.0022705155
0.99883324,-0.04829184,0.95109844,-0.308888,0.04778648,-0.11238335
0.99862915,0.0523438,0.9116626,-0.41093963,-0.23579153,0.098946564
