cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2
0.99773204,0.06731118,0.99182856,-0.12757805,-0.091005266,0.2841949
0.30678087,-0.95178014,-0.86255354,0.50596577,5.629108,-2.9571278
0.9976337,0.06875337,0.98912835,-0.14705476,0.09215418,-0.3413894
0.24353221,-0.9698928,0.87666196,0.48110688,6.193003,-10.31633
0.9969881,0.077554084,0.8993742,-0.43717963,-0.051710814,0.10886649
0.9984651,0.05538451,0.9737322,-0.22769634,0.06707645,-0.41505116
-0.90576935,0.42377102,-0.94989246,0.31257692,3.2348912,1.1675383
0.99880403,0.048893183,0.9967099,-0.08105157,0.0006194598,-0.011209981
0.99639285,0.08486065,0.9669643,-0.25491178,-0.19802943,0.05908345
0.9975415,0.070078164,0.95229995,-0.30516365,-0.19456565,0.04955171
0.99455595,0.10420413,0.87173265,-0.48998183,0.14795932,0.23069972
0.9844003,-0.17594334,0.7173431,0.6967201,0.47079176,-1.0484596
0.9954673,0.09510444,0.98683506,-0.16172992,0.13410512,-0.22566436
0.9573085,0.2890684,0.34559122,-0.9383851,-0.7666894,0.33220485
0.9935632,0.11327916,0.98121434,-0.19292073,0.12690675,-0.23810373
0.9997446,0.022598706,0.944723,-0.32786953,-0.15218237,0.12779853
0.99990004,0.014138818,0.9497653,-0.31296304,0.14771366,-0.11540102
0.99324375,0.11604678,0.93255913,-0.3610173,0.04165273,0.22514379
0.9995093,0.031325016,0.93285704,-0.36024675,-0.1565427,0.22334866
0.9951796,0.09806935,0.9482377,-0.31756136,-0.16938807,-0.0011216709
0.9968601,0.079183005,0.8982794,-0.43942472,0.032910053,-0.04644203
0.998882,0.047272835,0.9925048,-0.12220562,0.021580791,-0.24532363
0.99983984,0.017898217,0.9672103,-0.2539769,-0.035356298,0.33396408
0.99474895,0.10234501,0.9836804,-0.17992452,0.116412185,-0.2804758
0.99776655,0.06679775,0.9633061,-0.26840517,-0.20089336,0.052887876
0.9999736,-0.007269069,0.9604865,-0.2783266,0.027079921,-0.19395539
0.99884266,0.048097845,0.9426935,-0.33366,0.18448547,-0.09434728
0.9971623,0.075282075,0.9754808,-0.22008462,0.19928469,-0.072918095
0.9997513,0.022299841,0.9797859,-0.20004888,0.1304868,0.07258349
0.99651545,0.08340802,0.89810413,-0.4397829,-0.005672624,-0.081403345
0.99991053,-0.013377068,0.49816412,-0.8670828,-4.324104,7.1290846
0.99520683,0.097792156,0.99160314,-0.12931843,-3.8756633,5.9564605
0.9966427,0.08187398,0.9318438,-0.3628596,-0.15730372,0.012405832
0.9999924,-0.0039114566,0.96824336,-0.25000972,0.01663955,0.20022939
0.99835366,0.05735805,0.97254336,-0.23272175,0.20167266,-0.05440609
0.99458754,0.103902206,0.95260406,-0.30421302,0.058913313,-0.3981497
0.9984203,0.056186598,0.9913402,-0.13131875,0.06048257,-0.3000692
0.9978762,0.065138884,0.9929331,-0.118675716,0.09431784,-0.2686987
0.99613607,0.08782311,0.95807743,-0.28650934,0.07422613,-0.42783993
0.9986018,0.052863047,0.94410515,-0.32964438,0.07654701,-0.38573232
0.99665457,0.08172943,0.9001175,-0.43564722,0.030313598,0.042207114
0.9967515,0.0805385,0.91039586,-0.41373825,-0.13090593,0.051926076
0.99858755,0.053130884,0.9504244,-0.3109558,0.07401982,-0.4023385
0.9916103,0.12926354,0.96841,-0.2493633,-0.05905525,0.2762722
0.9952093,0.09776737,0.96919996,-0.24627516,0.19507049,-0.076670595
0.999892,0.0146976495,0.9432554,-0.33206806,0.13739602,-0.19547579
0.98983383,0.1422286,0.96938837,-0.24553242,0.057607953,-0.16685723
0.9958331,0.09119468,0.9033927,-0.42881423,-0.04279579,-0.108186685
0.9966184,0.0821694,0.92453635,-0.38109383,0.04646221,-0.32843888
0.999882,0.01536146,0.94748384,-0.3198036,0.099488325,-0.31458408
-0.33722302,-0.9414248,-0.9467757,0.32189414,-1.0837107,3.9824126
0.99205023,0.12584263,0.95106584,-0.30898824,-0.1046407,-0.09197139
0.9966369,0.081944264,0.9902209,-0.13950834,0.11822719,-0.216313
0.9933537,0.1151016,0.94560486,-0.32531747,-0.021294724,0.33215874
0.091584116,0.99579734,-0.28285658,-0.95916224,-0.36758977,-0.09116505
0.99860454,0.05281074,0.9190693,-0.39409593,-0.11175159,0.2648098
0.9966273,0.08206113,0.9506142,-0.3103749,0.18431255,-0.027521202
0.9937292,0.11181404,0.9227429,-0.38541606,-0.057487775,-0.18793616
0.9975094,0.070533395,0.9847018,-0.17424792,-0.09092039,0.3882348
0.9948943,0.1009221,0.9328194,-0.3603442,0.13998029,0.04489817
0.99225354,0.12422908,0.9047164,-0.42601436,0.05088293,0.48173547
0.9944876,0.10485458,0.9587453,-0.28426647,0.06954082,-0.40603518
0.99464196,0.103379466,0.9490491,-0.31512818,-0.052713975,0.39049208
0.9973546,0.07268979,0.921533,-0.38830003,0.15922844,-0.07342414
0.99808675,0.061829254,0.9573701,-0.28886408,0.19095576,-0.043321814
0.99794096,0.06413917,0.9106742,-0.41312528,-0.1266654,0.16228381
0.9934743,0.11405592,0.97851884,-0.20615727,-0.10587618,0.29882014
0.99597025,0.08968392,0.9345462,-0.35584188,-0.15376438,-0.011036134
0.9958346,0.09117839,0.90606606,-0.42313623,-0.08693391,-0.044878937
0.999638,0.026904957,0.9703554,-0.2416824,0.029605001,-0.34190705
0.99965745,0.026171476,0.98451674,-0.17529072,0.099497,0.12371515
0.98905313,0.14755997,0.96506864,-0.26199713,-0.055144593,-0.018684914
0.99999905,0.0013850345,0.9572787,-0.28916672,0.060519658,-0.26851627
0.9018528,-0.4320434,0.9979661,0.06374711,-1.2422172,3.1884108
0.9999248,-0.0122640245,0.95962423,-0.28128505,0.010409563,-0.10761539
0.9963777,0.08503799,0.90060425,-0.43464005,-0.0033008517,-0.12547144
0.9995266,0.030765012,0.979028,-0.20372579,0.01267943,-0.32270736
0.9924867,0.12235222,0.9468797,-0.32158804,-0.031355474,-0.23079705
0.996095,0.088287786,0.9641503,-0.2653567,0.08104989,-0.4315827
0.6994414,-0.71468997,-0.76495904,-0.6440789,1.0743309,5.750722
0.99618846,0.087227315,0.97901976,-0.20376538,0.1014613,-0.40763804
0.99992806,-0.0119966585,0.9580506,-0.28659916,0.030888023,-0.10144276
0.99974746,0.022473779,0.93781245,-0.3471423,-0.13164096,0.26605508
0.9999993,0.0011920827,0.9713506,-0.23765106,-0.08442606,-0.10913782
0.5552238,0.831701,0.53713703,-0.843495,0.05325579,-1.6430696
0.9904106,0.13815486,0.95927966,-0.28245804,-0.017774498,-0.18314548
0.9996341,0.027050683,0.982967,-0.18378197,-0.03296459,-0.24051028
0.9986819,0.051326714,0.99047774,-0.137673,0.124041304,0.006529548
0.99996585,0.008266339,0.9499056,-0.312537,0.13347724,-0.1295811
0.9937226,0.111871846,0.930486,-0.3663274,0.094033614,0.13046342
0.99138,0.13101806,0.972838,-0.23148695,0.12989028,-0.12286884
0.99967027,0.02567686,0.95983636,-0.28056034,0.16328616,-0.036159005
0.99150294,0.13008441,0.95033664,-0.31122375,0.038798705,0.20255074
0.9964279,0.084447674,0.91699266,-0.3989041,-0.018960418,0.25512245
0.88626826,-0.46317226,-0.6495252,-0.76034003,3.8759484,-0.46432838
0.993563,0.11328098,0.96269256,-0.27059752,-0.16717896,0.031793512
-0.9805669,-0.19618489,-0.99895066,0.045799278,3.2103782,1.422022
0.99010766,0.14030987,0.96284264,-0.27006298,0.023369594,0.13710083
-0.3078111,0.9514475,-0.60517794,-0.79609025,4.827136,1.4669445
0.9995767,0.02909382,0.9450201,-0.32701227,-0.1644364,0.112672865
0.9474726,0.3198371,0.8446869,-0.5352607,0.72429985,-2.4094944
0.6495629,0.76030785,0.84659904,-0.53223115,1.1081051,-2.7415576
0.9983983,0.056575835,0.9984963,0.054819003,-0.001483341,0.014209179
0.99999744,0.0022656124,0.95366305,-0.30087662,0.07669589,-0.25856593
0.9999602,-0.00892251,0.9587625,-0.28420836,0.057336297,-0.0017537371
0.9955832,0.0938837,0.9857637,-0.16813646,-0.14901921,0.16255903
0.9944794,0.104932085,0.98138887,-0.19203107,0.10630897,-0.30360207
0.993034,0.11782831,0.9576665,-0.28787982,-0.045665283,0.3482458
0.99094355,0.13427931,0.96063745,-0.2778051,-0.10941573,-0.028839884
0.9965749,0.08269535,0.91165125,-0.41096467,0.12962219,-0.034177616
0.96149397,0.27482602,-0.71339595,0.7007612,4.596339,1.5250905
0.9991924,0.040181585,0.95763427,-0.28798723,-0.18781501,0.059489477
0.99164194,0.12902033,0.9562814,-0.29244798,-0.00071626925,-0.25009584
0.98035705,-0.19723094,0.7232,0.69063866,-0.25149179,0.7794501
-0.09501605,-0.99547577,-0.54937816,-0.83557385,1.8312626,0.5271545
0.9993102,0.03713723,0.9835577,-0.1805942,0.14685513,0.03551827
0.99819565,0.060045227,0.99273497,-0.12032148,-0.11438613,0.055351123
0.99650127,0.08357743,0.9026682,-0.43033722,0.02828547,0.08520659
0.9966203,0.08214639,0.8967021,-0.44263452,-0.0074334606,-0.03654796
0.9999947,0.0032581347,0.9505399,-0.3106025,0.117764294,-0.14338732
0.9951083,0.098789975,0.9839822,-0.17826676,0.15909602,-0.16704823
0.99677455,0.08025296,0.89863765,-0.43869162,0.03179263,-0.0018533573
0.9980092,0.06306831,0.9916306,-0.12910739,0.12726946,-0.06608905
0.9990249,0.044149306,0.94695055,-0.32137933,-0.18316579,0.083914876
0.9991196,0.04195295,0.9912255,-0.13218208,0.079934575,0.09996277
0.99998844,-0.0048150346,0.9557226,-0.2942693,0.09003219,-0.076916374
0.9999368,-0.011243348,0.9576156,-0.28804913,-0.017921928,0.06479613
0.9979624,0.06380451,0.9156255,-0.4020322,-0.08246088,0.27038792
0.9991205,0.041932117,0.99195397,-0.1265989,-0.06362458,-0.1200893
0.13992292,0.9901624,-0.14698927,-0.98913807,0.85286754,-1.3075075
0.9989319,0.046206463,0.9308933,-0.3652912,0.17047286,-0.1483731
0.9963014,0.08592702,0.9827219,-0.18508829,0.10774158,-0.38839835
0.9999634,-0.0085585825,0.9624851,-0.27133468,-0.020859,0.20096168
0.9985807,0.05325964,0.9312332,-0.36442378,0.17514274,-0.12099505
0.996726,0.08085409,0.8993361,-0.4372581,-0.011013439,0.09745773
0.99980026,0.01998631,0.94198114,-0.33566573,0.1502145,-0.17586641
0.9999377,-0.011162896,0.96046007,-0.27841786,-0.04671912,-0.030251615
0.32440937,-0.9459168,-0.22318019,0.9747772,-2.3900194,2.9929578
0.9999816,-0.0060672523,0.96132195,-0.27542713,0.04257627,0.079962656
0.99601644,0.089169644,0.90857285,-0.4177264,0.0038959885,-0.20908166
0.9911005,0.133116,0.95487577,-0.29700556,0.02253327,0.21006092
0.9988155,0.048658736,0.99572307,-0.09238837,-0.036255,-0.04935895
0.99913657,0.04154625,0.97702116,-0.21314247,0.043807443,-0.3764611
0.9998412,0.01782135,0.9803275,-0.19737777,0.0362973,0.23738298
0.9997203,0.023651239,0.9796835,-0.20054989,-0.02327624,-0.25903937
0.99834657,0.057482008,0.9194372,-0.3932368,-0.15846783,0.16020194
0.9993745,0.03536426,0.98595774,-0.166995,-0.00220052,-0.28203857
-0.71958756,-0.69440174,-0.5734041,0.8192727,4.474902,-6.772352
0.99840367,0.056480594,0.98609346,-0.1661918,0.06339825,-0.36279264
0.99938387,0.035098568,0.93227893,-0.36174026,-0.11784476,0.30073422
0.9898866,0.14186098,0.96541345,-0.26072374,0.004855513,0.13311706
0.9992171,-0.039562047,0.9629236,-0.2697743,0.066436805,0.3605799
0.994915,0.100717805,0.9394154,-0.34278083,0.039042834,-0.36629167
0.9881136,0.15372555,0.77128685,0.6364877,2.0746772,-2.7932465
0.87082577,-0.49159175,-0.23393294,0.9722527,2.9425964,4.4061337
0.9994245,0.033921354,0.97624487,-0.21667007,-0.17025264,-0.0025199982
0.99965763,0.026164548,0.9741743,-0.22579713,-0.16070648,-0.014453061
0.9982888,0.058476113,0.9999604,0.008896478,-0.37457052,1.2304217
0.9999061,0.013701351,0.961956,-0.2732043,-0.14941603,0.027762122
0.99387014,0.11055363,0.93242055,-0.36137497,0.0010924233,0.29509625
0.9957651,0.09193399,0.97759664,-0.210487,0.18845052,-0.0994756
-0.43339932,-0.901202,-0.94058824,-0.33954933,-0.017900527,2.7726538
0.9960869,0.08837921,0.983309,-0.18194358,-0.30471414,-0.00718361
0.99402076,0.109191045,0.98253804,-0.18606165,0.1387804,-0.21560058
0.99101335,0.13376318,0.96676725,-0.25565803,-0.12679371,0.046371996
0.99605185,0.0887734,0.9666203,-0.25621313,-0.08572094,0.43420452
0.71302426,0.70113933,0.71327984,0.70087934,-1.7612866,8.044617
0.7280198,0.6855562,-0.9974939,0.07075186,5.4775906,-0.8296088
0.9976381,0.068688884,0.99001086,-0.14099097,-0.091328494,0.32314512
-0.095346995,0.9954441,-0.9706709,0.24041227,4.628831,-0.43891412
0.9973007,0.07342556,0.99158126,-0.12948586,0.12510419,-0.14221679
0.69533414,-0.7186866,0.4629515,0.8863836,-2.3788645,9.518396
0.99139917,0.13087267,0.9519608,-0.30621994,-0.052125223,-0.17285964
-0.9807303,-0.19536652,0.030862775,0.99952364,4.693535,-5.1366835
0.9953475,0.0963502,0.9260233,-0.37746632,0.022084987,-0.31493774
0.9999985,0.0017135704,0.95904255,-0.283262,-0.117340595,0.03449727
0.9971736,0.07513189,0.90532184,-0.42472625,-0.05127579,0.19202355
0.9964189,0.08455371,0.93853927,-0.34517255,0.17313997,-0.020456389
0.9948154,0.101697214,0.9132229,-0.40746036,0.02830896,0.20514421
0.9990012,0.044683434,0.98509455,-0.17201377,0.15219103,0.012768394
0.99433976,0.1062471,0.9257217,-0.3782054,0.104478896,0.102894075
0.9999291,0.011911153,0.9697939,-0.24392562,-0.13591413,-0.030152097
0.999997,0.0024473404,0.97297657,-0.23090386,0.09191056,0.10653179
0.99173105,0.12833369,0.9717325,-0.2360846,-0.07397136,0.26543248
0.9997667,0.021598693,0.8747821,-0.4845166,-0.21301924,0.2705384
0.99993414,-0.011478697,0.96153617,-0.27467826,-0.0099292975,-0.11224353
-0.03093328,-0.99952143,-0.61886555,0.78549695,-1.2110859,1.4997921
0.9988529,0.04788417,0.9964451,-0.0842446,-0.008481024,0.09166984
0.99699837,0.07742241,0.90216064,-0.43140027,-0.0925322,0.077618904
0.9956384,0.09329654,0.9145378,-0.40450042,-0.12522265,-0.019668167
0.77580434,-0.6309735,0.40122333,-0.9159803,-0.10683504,7.452037
0.99466014,0.1032049,0.91573757,-0.40177694,0.07242645,0.13625439
0.99721265,0.07461205,0.90957576,-0.4155381,-0.13103884,0.08879703
0.9986683,0.051590715,0.9205074,-0.39072514,-0.15264688,0.19096285
0.99957746,0.029067757,0.9813828,-0.19206199,-0.27791497,-0.102994405
0.9999818,-0.0060343114,0.95530736,-0.29561433,0.06459252,-0.17886399
0.9974989,0.07068137,0.95946974,-0.28181177,0.19016795,-0.03666866
0.14329688,-0.98967975,-0.9639036,-0.2662514,4.7262125,-0.25283977
0.9995301,0.03065358,0.98584545,-0.16765656,-0.041839175,-0.21714121
0.99356884,0.11322974,0.9715396,-0.23687704,0.17374165,-0.09094187
0.15736334,0.9875408,-0.9558023,-0.29401013,-2.5681696,2.258021
0.32364038,-0.94618016,0.19028415,0.98172903,0.3191346,0.67355597
0.9998583,-0.016831117,0.9059385,-0.42340934,-0.16212988,0.39934006
-0.2887379,0.9574082,-0.948456,-0.3169088,0.9623636,-1.9598871
0.9989191,0.04648256,0.9398321,-0.34163672,-0.08591592,0.367533
0.99478894,0.10195591,0.9312438,-0.36439678,-0.114582,-0.086459994
0.99764884,0.068532884,0.93384194,-0.3576859,0.17844076,-0.06803911
0.99901545,0.04436339,0.9535926,-0.30109996,0.18549134,-0.06246778
0.41735348,0.9087442,0.24619181,-0.9692211,2.0366867,-2.7038844
0.9999659,-0.008257186,0.9560772,-0.29311484,0.071016364,-0.08576285
0.99988115,0.015418934,0.9580486,-0.2866058,-0.06163749,0.33186632
0.99760264,0.06920247,0.94415885,-0.32949063,0.070670836,-0.4032329
0.9965804,0.082628734,0.9975101,-0.07052438,0.112710334,-0.5880358
0.99861723,0.052570336,0.99467915,-0.103021204,-0.07851967,0.008329393
0.9960925,0.08831589,0.98727804,-0.1590032,0.107452296,-0.28253216
0.99560994,0.09359939,0.9685642,-0.24876362,-0.19325669,0.06545846
