l_tor,l_tor,l_tor,l_tor,l_tor,l_tor,no_tor,no_tor,no_tor,no_tor,no_tor,no_tor,r_tor,r_tor,r_tor,r_tor,r_tor,r_tor
0.42981532,0.07224693,0.088205956,0.12271195,0.42722738,0.5121984,0.11861436,0.021027092,0.023291547,0.031163229,0.11624207,0.13791616,0.360372,0.057150558,0.07828548,0.105890274,0.36813584,0.43757915
0.5665453,0.09963606,0.03385901,0.0097048115,0.61636335,0.6616525,0.08949993,0.014988543,0.021081008,0.02178191,0.08119693,0.068203256,0.51823694,0.09165655,0.019517455,0.016390348,0.599326,0.652379
0.58865076,0.04232376,0.059738506,0.008949993,0.7347621,0.79892164,0.019301793,0.006847284,0.03251112,0.020110527,0.07300175,0.10572853,0.576331,0.03852271,0.039708853,0.0074403556,0.77277255,0.8597924
0.5955519,0.040652376,0.002695781,0.04949454,0.81315535,0.85014147,0.0049063214,0.0042054183,0.03752527,0.00479849,0.054454777,0.07677584,0.57581884,0.036500875,0.016174685,0.045073457,0.8507885,0.911174
0.45785144,0.11020353,0.08777463,0.055425256,0.4511659,0.5311767,0.12238846,0.028790941,0.025879497,0.01045963,0.12055533,0.13748483,0.38646716,0.09532282,0.07828548,0.044857796,0.39854425,0.46798757
0.51478636,0.03752527,0.064051755,0.052405983,0.61010915,0.69249225,0.086965896,0.010028305,0.02399245,0.0032888527,0.0745653,0.07046772,0.4718695,0.034290332,0.052405983,0.05574875,0.58908206,0.6832187
0.5117671,0.097695105,0.056287907,0.00021566248,0.48890683,0.54627305,0.13964145,0.028575279,0.01660601,0.0052837306,0.13845532,0.15031675,0.4304623,0.08238307,0.051543333,0.0019409623,0.42485508,0.4735948
0.5612616,0.054023452,0.007656018,0.08540234,0.67329824,0.7070494,0.10006739,0.012131015,0.017899986,0.0012939749,0.09499932,0.09246529,0.5413128,0.050896347,0.009920474,0.0925192,0.69777596,0.75147593
0.49839598,0.06556139,0.07116862,0.08367704,0.6271465,0.7280765,0.08416228,0.01477288,0.025124678,0.0017252999,0.07747675,0.07677584,0.45688096,0.059738506,0.058875855,0.0838927,0.6046098,0.7152446
0.49753335,0.064914405,0.07116862,0.08259873,0.62736213,0.7285079,0.08464752,0.015042458,0.025016848,0.0021027091,0.07753066,0.07645235,0.45623398,0.05919935,0.058875855,0.08303005,0.60482544,0.71567595
0.5365682,0.08863728,0.072462596,0.025879497,0.6155007,0.67459226,0.09359752,0.020326188,0.021997573,0.022321066,0.074026145,0.06874242,0.49149477,0.083569214,0.058121037,0.017792154,0.59587544,0.6634856
0.43455988,0.075697534,0.08518668,0.12659387,0.4311093,0.5195309,0.11904569,0.022752391,0.023183716,0.030947566,0.12023183,0.14298423,0.36360693,0.06103248,0.07505054,0.10826256,0.37654668,0.4518129
0.6684458,0.09090173,0.009273486,0.08340746,0.9022779,0.91009563,0.030677987,0.00824909,0.03914274,0.0024801185,0.11408545,0.13484296,0.66878283,0.089028165,0.009273486,0.09772206,0.9724356,1.0
0.4091117,0.04873972,0.09898908,0.10028305,0.47963336,0.5087478,0.1135463,0.015743362,0.022860223,0.023615042,0.12476075,0.1353282,0.34678528,0.04442647,0.08799029,0.08885294,0.42118883,0.4500876
0.43369725,0.075697534,0.086480655,0.1252999,0.4315406,0.51780564,0.11915352,0.022536729,0.022968054,0.031163229,0.12023183,0.14330772,0.36231297,0.061679468,0.07656018,0.1063216,0.37654668,0.44965628
0.5566248,0.070737295,0.05909152,0.015527698,0.5566248,0.617873,0.0925192,0.020973176,0.022321066,0.019625286,0.06890416,0.06955115,0.48890683,0.060601156,0.05219032,0.01919396,0.51241404,0.58056337
0.48437792,0.065345734,0.09532282,0.1045963,0.58164173,0.689473,0.082275234,0.016390348,0.023615042,0.0012939749,0.07062946,0.07483488,0.42550206,0.056503568,0.082814395,0.09877341,0.5357056,0.64741874
0.566114,0.099420406,0.033427685,0.009920474,0.61636335,0.6620838,0.089392096,0.014934626,0.021081008,0.021620164,0.08098126,0.06831109,0.51823694,0.09144089,0.01919396,0.01660601,0.59943384,0.6525947
0.58951336,0.04270117,0.05930718,0.0065777055,0.7345464,0.7985982,0.01957137,0.007009031,0.03261895,0.020865345,0.07300175,0.105566785,0.57797545,0.039358404,0.03914274,0.0032888527,0.772503,0.85898364
0.5792694,0.10190052,0.034505997,0.008195174,0.6394392,0.68537533,0.05736622,0.009435234,0.0231298,0.027550882,0.038980994,0.019840948,0.5543604,0.09780294,0.015419867,0.012508424,0.65658444,0.72031265
0.41428763,0.058444533,0.092303544,0.08324572,0.5117671,0.5678393,0.11214449,0.017468661,0.020164441,0.02005661,0.12637821,0.14093544,0.35325515,0.050033696,0.081520416,0.072462596,0.45957676,0.5132767
0.5277261,0.11537942,0.086480655,0.0021566248,0.62218624,0.7185874,0.083623126,0.021835826,0.027496966,0.01660601,0.072300844,0.0686885,0.4649683,0.10200835,0.07418789,0.006254212,0.5712899,0.67394525
0.43822616,0.0821674,0.057581883,0.10006739,0.46992853,0.5551152,0.118830025,0.02264456,0.015312036,0.023830704,0.123035446,0.14395471,0.3707238,0.0718156,0.05305297,0.08842161,0.41234666,0.48890683
0.5139237,0.11192883,0.042916834,0.036015633,0.45095024,0.5432538,0.14169025,0.031702384,0.011645773,0.007763849,0.12648605,0.1477288,0.43067798,0.09036258,0.039897557,0.02954576,0.39056474,0.46475264
0.43067798,0.07267825,0.08906861,0.1252999,0.41946352,0.50659114,0.11861436,0.02081143,0.022968054,0.03051624,0.11861436,0.13931796,0.3586467,0.056719232,0.07914813,0.105890274,0.3655479,0.43542254
0.5048659,0.065777056,0.070305966,0.08346138,0.6390079,0.7442512,0.09041649,0.01563553,0.02436986,0.002857528,0.087289385,0.089392096,0.48448575,0.062434286,0.056503568,0.0859415,0.6534573,0.7791885
0.45483217,0.1063216,0.08842161,0.056503568,0.44167677,0.51996225,0.12400593,0.030839734,0.025448173,0.009812643,0.12551557,0.14319989,0.38193825,0.08993126,0.07957946,0.046367433,0.3845262,0.4511659
0.55899715,0.10696859,0.02868311,0.027173473,0.59285617,0.70349103,0.0987195,0.023938535,0.017199082,0.023615042,0.0790403,0.08346138,0.51306105,0.09909691,0.021350585,0.016821673,0.5738779,0.6893651
0.5216875,0.06016983,0.108046904,0.023938535,0.57279956,0.6415959,0.08707373,0.014665049,0.030031,0.017522577,0.07133037,0.06583097,0.4583906,0.051651165,0.09370535,0.027281303,0.5286966,0.60859954
0.6220784,0.09025475,0.006469874,0.034721658,0.7887855,0.80334276,0.007009031,0.0039358404,0.037956595,0.016929505,0.03752527,0.05892977,0.60142875,0.08631891,0.01218493,0.030192748,0.8105135,0.84825444
0.59005255,0.08044211,0.03299636,0.036015633,0.52255017,0.5712899,0.10152311,0.018654805,0.016713843,0.029869253,0.07618277,0.07203127,0.5208249,0.07009031,0.028251784,0.02609516,0.48308396,0.53096104
0.43067798,0.07310958,0.08906861,0.1252999,0.41989484,0.5070225,0.11850653,0.021134922,0.022968054,0.030624071,0.11861436,0.13953362,0.3586467,0.057150558,0.07871681,0.105890274,0.36511657,0.43542254
0.60903084,0.059522845,0.0025879499,0.07300175,0.77465963,0.81789994,0.044534303,0.0043132496,0.031432807,0.0077099334,0.0046906588,0.003828009,0.57862246,0.055101763,0.02043402,0.07542795,0.782747,0.84728396
0.5104731,0.07203127,0.03644696,0.09402884,0.5684863,0.6661814,0.08912252,0.01833131,0.02005661,0.0064159585,0.07877072,0.0918183,0.44404903,0.062326457,0.03040841,0.08303005,0.5171586,0.6135597
0.43369725,0.076128855,0.08691198,0.12486857,0.4311093,0.51823694,0.119261354,0.02264456,0.022968054,0.031163229,0.12023183,0.14330772,0.3620973,0.061895132,0.07677584,0.1063216,0.376978,0.4494406
0.4328346,0.07267825,0.07656018,0.11581075,0.44404903,0.5173743,0.120124,0.022536729,0.019840948,0.029869253,0.123358935,0.14319989,0.3644696,0.062110793,0.07009031,0.10157703,0.3845262,0.44879362
0.41946352,0.09947432,0.10373365,0.19911039,0.791643,0.73751175,0.022536729,0.010351799,0.029977085,0.025448173,0.13036796,0.14977759,0.4113492,0.10324841,0.08494406,0.20857258,0.84906316,0.81302065
0.4311093,0.07483488,0.08777463,0.12314328,0.4311093,0.51823694,0.119692676,0.022968054,0.022752391,0.031486724,0.120124,0.14319989,0.3627443,0.06340477,0.07871681,0.10696859,0.3748214,0.44900927
0.52729475,0.09467583,0.04852406,0.032565035,0.4500876,0.51090443,0.1460035,0.028036123,0.012292761,0.0047445744,0.12519208,0.13813181,0.44102976,0.07634452,0.04442647,0.026742147,0.3903491,0.43908882
0.5318237,0.06793368,0.102871,0.023075886,0.5997574,0.6704947,0.08222132,0.011915352,0.02609516,0.019032214,0.07062946,0.056072246,0.46475264,0.05747405,0.08453969,0.025663834,0.5559779,0.62951875
0.46475264,0.10071438,0.114301115,0.060601156,0.52556944,0.59522843,0.10664509,0.025556004,0.025124678,0.007009031,0.10578245,0.11419328,0.39897558,0.087343305,0.098557755,0.052621644,0.47726107,0.5439008
0.51090443,0.096832454,0.05499393,0.00064698746,0.49020082,0.5467044,0.13953362,0.028467447,0.01660601,0.005391562,0.13845532,0.15042458,0.429384,0.080657765,0.04981803,0.003234937,0.42722738,0.47467312
0.4615177,0.11106618,0.08863728,0.056934893,0.45677313,0.5387249,0.11947701,0.028036123,0.02523251,0.0093813175,0.11656557,0.13176978,0.39185873,0.097263776,0.079795115,0.046583094,0.40566114,0.47833937
0.48308396,0.07375657,0.07828548,0.103086665,0.58897424,0.6713573,0.08222132,0.016228601,0.021188838,0.00048524057,0.07062946,0.072840005,0.4231298,0.064051755,0.065345734,0.098557755,0.5432538,0.62865615
0.58002424,0.10233185,0.034290332,0.007871681,0.64051753,0.68763983,0.058498446,0.010028305,0.022968054,0.027982207,0.040221054,0.022482814,0.55522305,0.098557755,0.014988543,0.012508424,0.6577706,0.72246933
0.514355,0.11365413,0.044210806,0.037740935,0.45353818,0.54799837,0.14298423,0.035045154,0.010675292,0.0073325243,0.1301523,0.15441434,0.4311093,0.09338185,0.044210806,0.02868311,0.3879768,0.46475264
0.49106348,0.0718156,0.09122523,0.010136137,0.5001213,0.51133573,0.137377,0.025124678,0.022105403,0.0025879499,0.13867098,0.14460169,0.41364065,0.061248142,0.07828548,0.0069011995,0.43477556,0.44814664
0.4966707,0.06340477,0.07828548,0.09877341,0.66553444,0.7414476,0.08637282,0.016066855,0.026202992,0.013317158,0.08200566,0.090093,0.43326592,0.055425256,0.06663971,0.08777463,0.6073055,0.6827874
0.41407195,0.058444533,0.09208788,0.08367704,0.51133573,0.5676236,0.11214449,0.017684324,0.019948779,0.020164441,0.12627038,0.1408276,0.35325515,0.050249357,0.08130475,0.07224693,0.4597924,0.51349235
0.43714786,0.07677584,0.07375657,0.11775171,0.45202854,0.5305297,0.11721256,0.019840948,0.022321066,0.029977085,0.11980051,0.13694568,0.37050813,0.06750236,0.06620838,0.10351799,0.3972503,0.46755627
0.53764653,0.088205956,0.07310958,0.024154197,0.6133441,0.67286694,0.08750505,0.018924383,0.022698475,0.022590645,0.06728669,0.06119423,0.47143817,0.07806982,0.06103248,0.015419867,0.56632966,0.63081276
0.43455988,0.075697534,0.08475535,0.12659387,0.4311093,0.51996225,0.11915352,0.022860223,0.023291547,0.030947566,0.12023183,0.14287639,0.36360693,0.061463807,0.07505054,0.10826256,0.37676236,0.45202854
0.6008357,0.03197196,0.020380104,0.041191533,0.8778541,0.91548723,0.04194635,0.0029114434,0.03828009,0.00037740933,0.14028844,0.16902547,0.5899986,0.039237093,0.0016579053,0.038320526,0.93388593,0.9901738
0.6167947,0.03892708,0.06955115,0.03903491,0.79827464,0.861949,0.024315944,0.004636743,0.029006604,0.008572583,0.088529445,0.124976404,0.6156355,0.035179943,0.0522038,0.04360426,0.8558835,0.9389675
0.5791616,0.11128184,0.0093813175,0.09241137,0.7241946,0.76678795,0.074026145,0.015042458,0.023938535,0.0005930718,0.058768027,0.05499393,0.5608303,0.110958345,0.0071168616,0.0907939,0.7523385,0.8135867
0.43326592,0.07310958,0.07656018,0.11624207,0.44404903,0.51780564,0.120124,0.022428898,0.019733116,0.029869253,0.12325111,0.14330772,0.3638226,0.061895132,0.07009031,0.10157703,0.3845262,0.44879362
0.4994743,0.065345734,0.07138428,0.08259873,0.6310284,0.73303676,0.086965896,0.015419867,0.025016848,0.0022644561,0.08173608,0.08200566,0.47230083,0.061463807,0.058875855,0.08367704,0.6336164,0.7523385
0.64698744,0.11160533,0.02609516,0.023075886,0.78511924,0.8376331,0.028575279,0.00824909,0.03127106,0.019409623,0.017414745,0.036608707,0.62736213,0.10793907,0.0077099334,0.01822348,0.8086265,0.8826526
0.54045016,0.019625286,0.013694568,0.057905376,0.66283864,0.68257177,0.056072246,0.003828009,0.03040841,0.007979511,0.031486724,0.023183716,0.52524596,0.020272274,0.0058228867,0.05822887,0.69874644,0.7378892
0.46820325,0.09963606,0.119692676,0.05930718,0.52147186,0.60212964,0.10750774,0.02523251,0.026526485,0.006469874,0.1045963,0.11613424,0.40307316,0.08583367,0.10567462,0.05046502,0.47230083,0.55274296
0.45461652,0.075266205,0.09208788,0.12077099,0.5523116,0.6493597,0.096023716,0.019140044,0.01919396,0.018870467,0.093489684,0.10648335,0.39811292,0.064914405,0.07785416,0.109772205,0.515002,0.6092465
0.480496,0.061895132,0.08238307,0.08453969,0.64181155,0.7134115,0.09176438,0.016552094,0.024855101,0.018169563,0.089769505,0.09931257,0.41644424,0.053484295,0.07095295,0.072462596,0.58250433,0.65388864
0.5160803,0.096401125,0.037093945,0.103949316,0.6303814,0.75201505,0.092303544,0.021188838,0.019787032,0.012346677,0.08453969,0.10297883,0.44900927,0.08346138,0.031918045,0.0925192,0.5756031,0.6896886
0.5781911,0.12033966,0.015743362,0.040760208,0.6200296,0.7343307,0.097263776,0.023561126,0.017522577,0.022213235,0.07596711,0.078177646,0.532902,0.11279148,0.008303005,0.03127106,0.6026688,0.722038
0.43412858,0.078932464,0.1287505,0.06879633,0.4608707,0.50141525,0.11980051,0.02447769,0.031810217,0.01304758,0.12001617,0.1325246,0.3672732,0.06901199,0.10998786,0.056719232,0.4080334,0.446637
0.60088956,0.032241542,0.020110527,0.041137617,0.8778541,0.915002,0.042000268,0.0030192747,0.03828009,0.00032349373,0.14023453,0.16891764,0.59005255,0.03938536,0.0012670171,0.03828009,0.93379164,0.9898639
0.46583095,0.07656018,0.11645774,0.03666262,0.48955384,0.52470684,0.101361364,0.020164441,0.029869253,0.0028036123,0.09747944,0.09791076,0.40566114,0.06685537,0.10093004,0.028467447,0.446637,0.48890683
